"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"ROOTZONE_V41_mp_REGIONALREUSE","0.592917","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALREUSE","RootZone_v41.f90","0x1406b3880"
"cvt_ieee_t_to_text_ex","0.569946","0","0","Simulation2015_x64.exe","cvt_ieee_t_to_text_ex","[Unknown]","0x1400934c0"
"ROOTZONE_V41_mp_REGIONALINFILTRATION","0.555859","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALINFILTRATION","RootZone_v41.f90","0x1406b9380"
"getptd_noexit","0.520643","0","0","Simulation2015_x64.exe","getptd_noexit","tidtable.c","0x140948cfc"
"VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","0.518189","0","0","Simulation2015_x64.exe","VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","VerticalFlow.f90","0x1408b9730"
"ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","0.469346","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","RootZone_v41.f90","0x1404b9800"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","0.447179","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","Class_StrmGWConnector_v42.f90","0x140449c00"
"ROOTZONE_V41_mp_REGIONALPRECIP","0.437679","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPRECIP","RootZone_v41.f90","0x1406bcc20"
"ROOTZONE_V41_mp_REGIONALPERC","0.436503","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPERC","RootZone_v41.f90","0x1406b65e0"
"for_write_int_fmt_xmit","0.425412","0","0","Simulation2015_x64.exe","for_write_int_fmt_xmit","[Unknown]","0x14003f3a0"
"ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","0.421291","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","RootZone_v41.f90","0x1404d1ae0"
"PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","0.411888","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","Package_Model.f90","0x1408e1df0"
"ROOTZONE_V41_mp_REGIONALSOILMCHANGE","0.399128","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALSOILMCHANGE","RootZone_v41.f90","0x1406ba500"
"ROOTZONE_V41_mp_REGIONALETA","0.393355","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETA","RootZone_v41.f90","0x1406b7980"
"FlsGetValue","0.392884","0","0","KERNELBASE.dll","FlsGetValue","[Unknown]","0x180057c70"
"cvtas_a_to_t","0.388049","0","0","Simulation2015_x64.exe","cvtas_a_to_t","[Unknown]","0x1400a73c0"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","0.384752","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","Class_BaseRootZone.f90","0x1404b06f0"
"CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","0.382212","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","Class_AppGW.f90","0x1408b2530"
"CLASS_STRATIGRAPHY_mp_GETLAYERNUMBERFORELEVATION","0.369531","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETLAYERNUMBERFORELEVATION","Class_Stratigraphy.f90","0x1402d74b0"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","0.367641","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","Class_NonPondedAgLandUseGW.f90","0x1404b1940"
"ROOTZONE_V41_mp_REGIONALRUNOFF","0.361282","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRUNOFF","RootZone_v41.f90","0x1406bb560"
"for__acquire_lun","0.35899","0","0","Simulation2015_x64.exe","for__acquire_lun","[Unknown]","0x140068940"
"ROOTZONE_V41_mp_REGIONALLUAREA","0.348813","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALLUAREA","RootZone_v41.f90","0x1406a1650"
"for_read_seq_fmt_xmit","0.320985","0","0","Simulation2015_x64.exe","for_read_seq_fmt_xmit","[Unknown]","0x1400588a0"
"for_read_seq_fmt","0.310262","0","0","Simulation2015_x64.exe","for_read_seq_fmt","[Unknown]","0x140055fd0"
"ROOTZONE_V41_mp_REGIONALRETURN","0.29393","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRETURN","RootZone_v41.f90","0x1406b2310"
"CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","0.292435","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","Class_AppSubsidence.f90","0x140918fb0"
"for__desc_ret_item","0.290421","0","0","Simulation2015_x64.exe","for__desc_ret_item","[Unknown]","0x140078f20"
"for__format_value","0.289002","0","0","Simulation2015_x64.exe","for__format_value","[Unknown]","0x140082eb0"
"ROOTZONE_V41_mp_REGIONALETOTH","0.286317","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETOTH","RootZone_v41.f90","0x1406a6500"
"CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","0.28271","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","Class_AppStream_v42.f90","0x1408134b0"
"CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","0.261373","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","Class_Stratigraphy.f90","0x14041f510"
"ADDFLOWTYPETOELEMENTS_BYELEMENT","0.261047","0","0","Simulation2015_x64.exe","ADDFLOWTYPETOELEMENTS_BYELEMENT","Class_GWZBudget.f90","0x14035c3b0"
"ROOTZONE_V41_mp_REGIONALETAW","0.250683","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETAW","RootZone_v41.f90","0x1406a80a0"
"ROOTZONE_V41_mp_REGIONALETP","0.24647","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETP","RootZone_v41.f90","0x1406a72d0"
"CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","0.230888","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","Class_AppGW.f90","0x1408f4380"
"ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","0.227503","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","RootZone_v41.f90","0x14069bea0"
"CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","0.219295","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","Class_AppGW.f90","0x140325ca0"
"errno","0.212711","0","0","Simulation2015_x64.exe","errno","dosmap.c","0x140946a04"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","0.210966","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","Class_BaseRootZone.f90","0x1404b1140"
"ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","0.210756","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","RootZone_v41.f90","0x1406a4990"
"func@0x1401e5fa0","0.207501","0","0","Simulation2015_x64.exe","func@0x1401e5fa0","[Unknown]","0x1401e5fa0"
"for__cvt_value","0.202907","0","0","Simulation2015_x64.exe","for__cvt_value","[Unknown]","0x140083e00"
"for_dealloc_allocatable","0.1898","0","0","Simulation2015_x64.exe","for_dealloc_allocatable","[Unknown]","0x1400162d0"
"ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","0.189378","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","RootZone_v41.f90","0x1404e7120"
"func@0x14002c870","0.177807","0","0","Simulation2015_x64.exe","func@0x14002c870","[Unknown]","0x14002c870"
"GetLastError","0.177015","0","0","KERNELBASE.dll","GetLastError","[Unknown]","0x180013f80"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","0.175257","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_PondedAgLandUseGW.f90","0x1404d0800"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_NEW","0.174074","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_NEW","Class_NonPondedAgLandUseGW.f90","0x140467910"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","0.173659","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","SupplyDestinationConnector.f90","0x1408f61c0"
"_crtFlsGetValue","0.168277","0","0","Simulation2015_x64.exe","_crtFlsGetValue","winapisupp.c","0x14094dd58"
"PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","0.168185","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","Package_AppSmallWatershed.f90","0x140914450"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","0.164989","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","Class_PondedAgLandUseGW.f90","0x1404b3620"
"func@0x1401e79f0","0.163146","0","0","Simulation2015_x64.exe","func@0x1401e79f0","[Unknown]","0x1401e79f0"
"RtlAllocateHeap","0.161453","0","0","ntdll.dll","RtlAllocateHeap","[Unknown]","0x1800287c0"
"for_allocate","0.148985","0","0","Simulation2015_x64.exe","for_allocate","[Unknown]","0x140015d00"
"GetLastError","0.148368","0","0","KERNEL32.DLL","GetLastError","[Unknown]","0x180006240"
"for_read_seq_lis_xmit","0.137463","0","0","Simulation2015_x64.exe","for_read_seq_lis_xmit","[Unknown]","0x1400298a0"
"FlsGetValue","0.133756","0","0","KERNEL32.DLL","FlsGetValue","[Unknown]","0x180007350"
"ROOTZONE_V41_mp_REDISTRIBUTEMOIST","0.132511","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REDISTRIBUTEMOIST","RootZone_v41.f90","0x1404ba220"
"H5SL_search","0.131181","0","0","Simulation2015_x64.exe","H5SL_search","[Unknown]","0x1401a3050"
"malloc","0.129893","0","0","Simulation2015_x64.exe","malloc","malloc.c","0x140943bf0"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","0.124511","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","Class_StrmGWConnector_v42.f90","0x1404471b0"
"memset","0.120286","0","0","Simulation2015_x64.exe","memset","memset.asm","0x140943cc0"
"ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","0.120191","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","RootZone_v41.f90","0x1404a3370"
"CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","0.109181","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","Class_AppGW.f90","0x1408b9f50"
"for__release_lun","0.108214","0","0","Simulation2015_x64.exe","for__release_lun","[Unknown]","0x14006a350"
"CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","0.104785","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","Class_PairedData.f90","0x1405a69d0"
"CLASS_BASEAPPSTREAM_mp_GETSUPPLY","0.104554","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETSUPPLY","Class_BaseAppStream.f90","0x140787240"
"for_trim","0.0982202","0","0","Simulation2015_x64.exe","for_trim","[Unknown]","0x140015ae0"
"CLASS_TECPLOTOUTPUT_mp_PRINTRESULTS","0.0979609","0","0","Simulation2015_x64.exe","CLASS_TECPLOTOUTPUT_mp_PRINTRESULTS","Class_TecplotOutput.f90","0x1408c39c0"
"SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","0.0975054","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","SupplyAdjustment.f90","0x1408efc20"
"for_write_int_fmt","0.0969029","0","0","Simulation2015_x64.exe","for_write_int_fmt","[Unknown]","0x14003a230"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETSUBREGIONALFLOWS","0.0947858","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETSUBREGIONALFLOWS","Class_StrmGWConnector_v42.f90","0x140445b90"
"PACKAGE_APPPUMPING_mp_SIMULATE","0.0941173","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_SIMULATE","Package_AppPumping.f90","0x14090de90"
"CLASS_APPGW_mp_GETNODALPUMPACTUAL","0.0929173","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETNODALPUMPACTUAL","Class_AppGW.f90","0x140897de0"
"CLASS_BASEAPPSTREAM_mp_GETELEMRECVLOSSES","0.0894039","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETELEMRECVLOSSES","Class_BaseAppStream.f90","0x140787880"
"CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","0.0882616","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","Class_PairedData.f90","0x14040a510"
"SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","0.0881174","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","SupplyAdjustment.f90","0x1408f1450"
"PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","0.0850232","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","Package_AppPumping.f90","0x1408d9350"
"ADJUSTSUPPLIES_ip_ADJUST","0.0809593","0","0","Simulation2015_x64.exe","ADJUSTSUPPLIES_ip_ADJUST","SupplyAdjustment.f90","0x1408f0880"
"ROOTZONE_V41_mp_PROCESSLANDUSEAREAS","0.0809459","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_PROCESSLANDUSEAREAS","RootZone_v41.f90","0x1404b50b0"
"intel_fast_memset","0.0799225","0","0","Simulation2015_x64.exe","intel_fast_memset","[Unknown]","0x1400b8250"
"SetLastError","0.0799136","0","0","KERNEL32.DLL","SetLastError","[Unknown]","0x1800064b0"
