"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"intel_fast_memcmp","1.52344","0","0","Simulation2015_x64.exe","intel_fast_memcmp","[Unknown]","0x1400b86c0"
"PROCESSFLOWTYPES_ip_ADDFLOWTYPETOELEMENTS_BYELEMENT","1.40534","0","0","Simulation2015_x64.exe","PROCESSFLOWTYPES_ip_ADDFLOWTYPETOELEMENTS_BYELEMENT","Class_GWZBudget.f90","0x14035c1a0"
"UNSATZONEOPS_mp_DKUNSAT","1.37369","0","0","Simulation2015_x64.exe","UNSATZONEOPS_mp_DKUNSAT","UnsatZoneOps.f90","0x1404e6bc0"
"func@0x180028840","1.27928","0.0099194","0","ntdll.dll","func@0x180028840","[Unknown]","0x180028840"
"PACKAGE_MATRIX_mp_LOCALNODE_TO_GLOBALNODE_SCALAR","1.17039","0","0","Simulation2015_x64.exe","PACKAGE_MATRIX_mp_LOCALNODE_TO_GLOBALNODE_SCALAR","Package_Matrix.f90","0x1407ca690"
"CLASS_GRID_mp_FEINTERPOLATE","1.12181","0","0","Simulation2015_x64.exe","CLASS_GRID_mp_FEINTERPOLATE","Class_Grid.f90","0x1402f3680"
"CLASS_APPSUBSIDENCE_mp_SIMULATE","1.04889","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_SIMULATE","Class_AppSubsidence.f90","0x14090a760"
"CLASS_BASEROOTZONE_mp_TRACKMOISTUREDUETOSOURCE","0.847206","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_TRACKMOISTUREDUETOSOURCE","Class_BaseRootZone.f90","0x1404e6ec0"
"WriteFile","0.836201","0","0","KERNELBASE.dll","WriteFile","[Unknown]","0x1800426b0"
"CLASS_APPGW_mp_GETSUPPLY","0.78944","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLY","Class_AppGW.f90","0x140912d30"
"CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_SIMULATE","0.774534","0","0","Simulation2015_x64.exe","CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_SIMULATE","Class_NativeRiparianLandUseGW.f90","0x1404e33e0"
"log","0.760306","0","0","Simulation2015_x64.exe","log","[Unknown]","0x1400b1000"
"for__get_s","0.713521","0","0","Simulation2015_x64.exe","for__get_s","[Unknown]","0x14007c070"
"exp","0.664913","0","0","Simulation2015_x64.exe","exp","[Unknown]","0x1400b1020"
"ROOTZONE_V41_mp_ROOTZONE_V41_ADVANCESTATE","0.616445","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_ADVANCESTATE","RootZone_v41.f90","0x1404e7f50"
"CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_SIMULATE","0.562844","0","0","Simulation2015_x64.exe","CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_SIMULATE","Class_UrbanLandUseGW.f90","0x1404e13e0"
"for__acquire_semaphore_threaded","0.557494","0","0","Simulation2015_x64.exe","for__acquire_semaphore_threaded","[Unknown]","0x140065780"
"for__interp_fmt","0.552631","0","0","Simulation2015_x64.exe","for__interp_fmt","[Unknown]","0x140085730"
"ReadFile","0.513722","0","0","KERNELBASE.dll","ReadFile","[Unknown]","0x180042c50"
"DISTDOT","0.506782","0","0","Simulation2015_x64.exe","DISTDOT","pgmres.f","0x1403e1910"
"RAINFALLRUNOFF_mp_SCSMETHOD_HELP","0.486379","0","0","Simulation2015_x64.exe","RAINFALLRUNOFF_mp_SCSMETHOD_HELP","RainfallRunoff.f90","0x1404e6e10"
"cvtas_t_to_a","0.482732","0","0","Simulation2015_x64.exe","cvtas_t_to_a","[Unknown]","0x1400a1b80"
"for_read_seq_fmt_xmit","0.479872","0","0","Simulation2015_x64.exe","for_read_seq_fmt_xmit","[Unknown]","0x1400588a0"
"PACKAGE_APPUNSATZONE_mp_SIMULATE","0.464743","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_SIMULATE","Package_AppUnsatZone.f90","0x140914f50"
"CLASS_APPGW_mp_APPLYVERTICALFLOWS","0.438112","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_APPLYVERTICALFLOWS","Class_AppGW.f90","0x14090ae40"
"CLASS_PUMPING_mp_DISTRIBUTEPUMPTONODES","0.43658","0","0","Simulation2015_x64.exe","CLASS_PUMPING_mp_DISTRIBUTEPUMPTONODES","Class_Pumping.f90","0x1405b7bf0"
"CLASS_APPGW_mp_APPLYCHANGEINSTORAGE","0.420347","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_APPLYCHANGEINSTORAGE","Class_AppGW.f90","0x140907e60"
"CLASS_STRATIGRAPHY_mp_GETLAYERNUMBERFORELEVATION","0.413995","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETLAYERNUMBERFORELEVATION","Class_Stratigraphy.f90","0x1402d74b0"
"_chkstk","0.346592","0","0","Simulation2015_x64.exe","_chkstk","chkstk.asm","0x1409432e0"
"for__acquire_lun","0.306152","0","0","Simulation2015_x64.exe","for__acquire_lun","[Unknown]","0x140068940"
"cvtas_a_to_t","0.302253","0","0","Simulation2015_x64.exe","cvtas_a_to_t","[Unknown]","0x1400a73c0"
"_libm_exp_e7","0.29011","0","0","Simulation2015_x64.exe","_libm_exp_e7","[Unknown]","0x1400b4bb0"
"CLASS_APPGW_mp_GETPUMPACTUAL","0.289358","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPACTUAL","Class_AppGW.f90","0x1408fb360"
"for_read_seq_fmt","0.261847","0","0","Simulation2015_x64.exe","for_read_seq_fmt","[Unknown]","0x140055fd0"
"CLASS_APPGW_mp_GETPUMPINGATELEMENTLAYERNODE","0.258844","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPINGATELEMENTLAYERNODE","Class_AppGW.f90","0x1408b0330"
"ADDFLOWTYPETOELEMENTS_BYELEMENT","0.256929","0","0","Simulation2015_x64.exe","ADDFLOWTYPETOELEMENTS_BYELEMENT","Class_GWZBudget.f90","0x14035c3b0"
"for__desc_ret_item","0.251582","0","0","Simulation2015_x64.exe","for__desc_ret_item","[Unknown]","0x140078f20"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_AG","0.25041","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_AG","RootZone_v41.f90","0x140499eb0"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_COMPUTEWATERDEMAND","0.239506","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_NonPondedAgLandUseGW.f90","0x1404ce340"
"ROOTZONE_V41_mp_REGIONALMOISTSTORAGE","0.23885","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALMOISTSTORAGE","RootZone_v41.f90","0x1404c64b0"
"CLASS_GWZBUDGET_mp_COMPUTEFACEFLOWATNODE","0.238783","0","0","Simulation2015_x64.exe","CLASS_GWZBUDGET_mp_COMPUTEFACEFLOWATNODE","Class_GWZBudget.f90","0x1408b3bc0"
"PACKAGE_MODEL_mp_CONVERGENCE","0.228676","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_CONVERGENCE","Package_Model.f90","0x1408f69e0"
"RtlRestoreLastWin32Error","0.212136","0","0","ntdll.dll","RtlRestoreLastWin32Error","[Unknown]","0x1800415f0"
"ROOTZONE_V41_mp_REGIONALDEMAND","0.211424","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALDEMAND","RootZone_v41.f90","0x1404d5d80"
"ROOTZONE_V41_mp_REGIONALREUSE","0.210285","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALREUSE","RootZone_v41.f90","0x1406b3880"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","0.21011","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","Class_StrmGWConnector_v42.f90","0x140449c00"
"cvt_ieee_t_to_text_ex","0.200834","0","0","Simulation2015_x64.exe","cvt_ieee_t_to_text_ex","[Unknown]","0x1400934c0"
"ROOTZONE_V41_mp_REGIONALINFILTRATION","0.187109","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALINFILTRATION","RootZone_v41.f90","0x1406b9380"
"for__cvt_value","0.183186","0","0","Simulation2015_x64.exe","for__cvt_value","[Unknown]","0x140083e00"
"CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","0.181122","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","Class_AppGrid.f90","0x140905ff0"
"func@0x1401e5fa0","0.178083","0","0","Simulation2015_x64.exe","func@0x1401e5fa0","[Unknown]","0x1401e5fa0"
"func@0x1401e79f0","0.171545","0","0","Simulation2015_x64.exe","func@0x1401e79f0","[Unknown]","0x1401e79f0"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_NEW","0.164245","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_NEW","Class_NonPondedAgLandUseGW.f90","0x140467910"
"ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","0.15581","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","RootZone_v41.f90","0x1404b9800"
"ROOTZONE_V41_mp_REGIONALETA","0.149029","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETA","RootZone_v41.f90","0x1406b7980"
"ROOTZONE_V41_mp_REGIONALPERC","0.144627","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPERC","RootZone_v41.f90","0x1406b65e0"
"ROOTZONE_V41_mp_REGIONALPRECIP","0.140754","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPRECIP","RootZone_v41.f90","0x1406bcc20"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","0.133719","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","Class_BaseRootZone.f90","0x1404b06f0"
"VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","0.127812","0","0","Simulation2015_x64.exe","VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","VerticalFlow.f90","0x1408b9730"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","0.124512","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","Class_NonPondedAgLandUseGW.f90","0x1404b1940"
"ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","0.123582","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","RootZone_v41.f90","0x1404d1ae0"
"func@0x14002c870","0.122507","0","0","Simulation2015_x64.exe","func@0x14002c870","[Unknown]","0x14002c870"
"CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","0.120475","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","Class_AppGW.f90","0x1408b2530"
"ROOTZONE_V41_mp_REGIONALSOILMCHANGE","0.120166","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALSOILMCHANGE","RootZone_v41.f90","0x1406ba500"
"for__release_lun","0.11715","0","0","Simulation2015_x64.exe","for__release_lun","[Unknown]","0x14006a350"
"getptd_noexit","0.115748","0","0","Simulation2015_x64.exe","getptd_noexit","tidtable.c","0x140948cfc"
"ROOTZONE_V41_mp_REGIONALRETURN","0.113576","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRETURN","RootZone_v41.f90","0x1406b2310"
"for_read_seq_lis_xmit","0.11323","0","0","Simulation2015_x64.exe","for_read_seq_lis_xmit","[Unknown]","0x1400298a0"
"ROOTZONE_V41_mp_REGIONALLUAREA","0.112927","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALLUAREA","RootZone_v41.f90","0x1406a1650"
"for__format_value","0.112121","0","0","Simulation2015_x64.exe","for__format_value","[Unknown]","0x140082eb0"
"FlsGetValue","0.101483","0","0","KERNELBASE.dll","FlsGetValue","[Unknown]","0x180057c70"
"ROOTZONE_V41_mp_REGIONALRUNOFF","0.0993289","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRUNOFF","RootZone_v41.f90","0x1406bb560"
"for_write_int_fmt_xmit","0.0954425","0","0","Simulation2015_x64.exe","for_write_int_fmt_xmit","[Unknown]","0x14003f3a0"
"PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","0.0940229","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","Package_Model.f90","0x1408e1df0"
"CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","0.0908527","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","Class_AppSubsidence.f90","0x140918fb0"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","0.0881308","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","Class_BaseRootZone.f90","0x1404b1140"
"ROOTZONE_V41_mp_REGIONALETOTH","0.0872256","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETOTH","RootZone_v41.f90","0x1406a6500"
"ROOTZONE_V41_mp_REGIONALETP","0.0862321","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETP","RootZone_v41.f90","0x1406a72d0"
"ROOTZONE_V41_mp_REGIONALETAW","0.0855951","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETAW","RootZone_v41.f90","0x1406a80a0"
"intel_fast_memcpy","0.0842435","0","0","Simulation2015_x64.exe","intel_fast_memcpy","[Unknown]","0x1400b81a0"
"RtlAllocateHeap","0.0783932","0","0","ntdll.dll","RtlAllocateHeap","[Unknown]","0x1800287c0"
"ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","0.0753135","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","RootZone_v41.f90","0x1406a4990"
"ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","0.0748214","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","RootZone_v41.f90","0x14069bea0"
"errno","0.0743146","0","0","Simulation2015_x64.exe","errno","dosmap.c","0x140946a04"
"malloc","0.0733617","0","0","Simulation2015_x64.exe","malloc","malloc.c","0x140943bf0"
"for_allocate","0.072935","0","0","Simulation2015_x64.exe","for_allocate","[Unknown]","0x140015d00"
"CLASS_ELEMTORECVLOSS_mp_ELEMTORECVLOSS_GETELEMS","0.0727015","0","0","Simulation2015_x64.exe","CLASS_ELEMTORECVLOSS_mp_ELEMTORECVLOSS_GETELEMS","Class_ElemToRecvLoss.f90","0x14078b1e0"
"func@0x14002c4b0","0.0724071","0","0","Simulation2015_x64.exe","func@0x14002c4b0","[Unknown]","0x14002c4b0"
"CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","0.0697246","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","Class_AppGW.f90","0x140325ca0"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","0.0646547","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_PondedAgLandUseGW.f90","0x1404d0800"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","0.0634719","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","SupplyDestinationConnector.f90","0x1408f61c0"
"for_dealloc_allocatable","0.0625413","0","0","Simulation2015_x64.exe","for_dealloc_allocatable","[Unknown]","0x1400162d0"
"CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","0.0619667","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","Class_Stratigraphy.f90","0x14041f510"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","0.0598345","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","Class_PondedAgLandUseGW.f90","0x1404b3620"
"ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","0.0597714","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","RootZone_v41.f90","0x1404e7120"
"LOCATEDATE_ip_GETTIMESTAMP","0.0595443","0","0","Simulation2015_x64.exe","LOCATEDATE_ip_GETTIMESTAMP","Class_AsciiFileType.f90","0x140404be0"
"ROOTZONE_V41_mp_ROOTZONE_V41_READTSDATA","0.0562511","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_READTSDATA","RootZone_v41.f90","0x1404a9a30"
"PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","0.0562219","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","Package_AppSmallWatershed.f90","0x140914450"
"CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","0.0547659","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","Class_AppStream_v42.f90","0x1408134b0"
"H5O_msg_iterate_real","0.0544958","0","0","Simulation2015_x64.exe","H5O_msg_iterate_real","[Unknown]","0x140129e80"
"SetFilePointer","0.0544194","0","0","KERNELBASE.dll","SetFilePointer","[Unknown]","0x180058c00"
"func@0x1401eb160","0.0540694","0","0","Simulation2015_x64.exe","func@0x1401eb160","[Unknown]","0x1401eb160"
"SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","0.0526083","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","SupplyAdjustment.f90","0x1408f1450"
"CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","0.0515617","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","Class_AppGW.f90","0x1408f4380"
"for_trim","0.0499071","0","0","Simulation2015_x64.exe","for_trim","[Unknown]","0x140015ae0"
"ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","0.0478169","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","RootZone_v41.f90","0x1404a3370"
"for_write_int_fmt","0.0468322","0","0","Simulation2015_x64.exe","for_write_int_fmt","[Unknown]","0x14003a230"
"GetCurrentThreadId","0.0447329","0","0","KERNEL32.DLL","GetCurrentThreadId","[Unknown]","0x180006150"
"CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","0.0445731","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","Class_PairedData.f90","0x1405a69d0"
"CLASS_ELEMENTPUMPING_mp_ELEMPUMP_NEW","0.0444014","0","0","Simulation2015_x64.exe","CLASS_ELEMENTPUMPING_mp_ELEMPUMP_NEW","Class_ElementPumping.f90","0x1402e74e0"
"func@0x14002bf00","0.0442651","0","0","Simulation2015_x64.exe","func@0x14002bf00","[Unknown]","0x14002bf00"
"memset","0.0418273","0","0","Simulation2015_x64.exe","memset","memset.asm","0x140943cc0"
"ROOTZONE_V41_mp_PROCESSLANDUSEAREAS","0.0408968","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_PROCESSLANDUSEAREAS","RootZone_v41.f90","0x1404b50b0"
"CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","0.0397365","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","Class_AppGW.f90","0x1408b9f50"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","0.039681","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","Class_StrmGWConnector_v42.f90","0x1404471b0"
"intel_fast_memset","0.0395648","0","0","Simulation2015_x64.exe","intel_fast_memset","[Unknown]","0x1400b8250"
"CLASS_ASCIIFILETYPE_mp_READSINGLEDATA_ASCIIINFILE","0.0394362","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_READSINGLEDATA_ASCIIINFILE","Class_AsciiFileType.f90","0x1403feca0"
"CloseHandle","0.0392398","0","0","KERNELBASE.dll","CloseHandle","[Unknown]","0x180041f80"
"CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIIINFILE","0.0392128","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIIINFILE","Class_AsciiFileType.f90","0x1403fc970"
"FlsGetValue","0.0384636","0","0","KERNEL32.DLL","FlsGetValue","[Unknown]","0x180007350"
"free","0.0382972","0","0","Simulation2015_x64.exe","free","free.c","0x140943af8"
"SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","0.0375405","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","SupplyAdjustment.f90","0x1408efc20"
"CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","0.0349757","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","Class_PairedData.f90","0x14040a510"
