Function / Call Stack,CPU Time,Module,Function (Full),Source File,Start Address
PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOZBUDGETFILE,0.0818889,Simulation2015_x64.exe,PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOZBUDGETFILE,Package_AppUnsatZone.f90,0x1408cd550
CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIIINFILE,0.0799969,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIIINFILE,Class_AsciiFileType.f90,0x1403fb800
ROOTZONE_V41_mp_ROOTZONE_V41_SETACTUALRIPARIANET_ATSTRMNODES,0.0789268,Simulation2015_x64.exe,ROOTZONE_V41_mp_ROOTZONE_V41_SETACTUALRIPARIANET_ATSTRMNODES,RootZone_v41.f90,0x14052f480
for_write_seq_fmt_xmit,0.0784592,Simulation2015_x64.exe,for_write_seq_fmt_xmit,[Unknown],0x14005f550
GetCurrentThreadId,0.0783199,KERNEL32.DLL,GetCurrentThreadId,[Unknown],0x180006150
CLASS_APPGW_mp_GETELEMENTDEPTHTOGW,0.0782449,Simulation2015_x64.exe,CLASS_APPGW_mp_GETELEMENTDEPTHTOGW,Class_AppGW.f90,0x1403269f0
func@0x140029060,0.0782135,Simulation2015_x64.exe,func@0x140029060,[Unknown],0x140029060
CreateFileA,0.0780327,KERNELBASE.dll,CreateFileA,[Unknown],0x180041760
CLASS_APPGW_mp_RESETACTUALPUMPING,0.0760913,Simulation2015_x64.exe,CLASS_APPGW_mp_RESETACTUALPUMPING,Class_AppGW.f90,0x1408e8530
SetFilePointer,0.0753687,KERNELBASE.dll,SetFilePointer,[Unknown],0x180058c00
free,0.074906,Simulation2015_x64.exe,free,free.c,0x140943ad8
H5O_msg_iterate_real,0.0743488,Simulation2015_x64.exe,H5O_msg_iterate_real,[Unknown],0x140129e80
CLASS_BASEAPPSTREAM_mp_GETSUPPLY,0.0735174,Simulation2015_x64.exe,CLASS_BASEAPPSTREAM_mp_GETSUPPLY,Class_BaseAppStream.f90,0x140590440
PACKAGE_APPUNSATZONE_mp_ADVANCESTATE,0.0689149,Simulation2015_x64.exe,PACKAGE_APPUNSATZONE_mp_ADVANCESTATE,Package_AppUnsatZone.f90,0x140922c50
ROOTZONE_V41_mp_REGIONALPUMPING,0.0682843,Simulation2015_x64.exe,ROOTZONE_V41_mp_REGIONALPUMPING,RootZone_v41.f90,0x14072a020
PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA,0.0662636,Simulation2015_x64.exe,PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA,Package_AppPumping.f90,0x1408d9330
CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_COMPUTESTRMGWFLOW_ATMINHEAD,0.0647907,Simulation2015_x64.exe,CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_COMPUTESTRMGWFLOW_ATMINHEAD,Class_StrmGWConnector_v42.f90,0x140425910
CLASS_APPGW_mp_GETICOLADJUST,0.0635165,Simulation2015_x64.exe,CLASS_APPGW_mp_GETICOLADJUST,Class_AppGW.f90,0x1408eeb00
ROOTZONE_V41_mp_REGIONALDRAIN,0.0629949,Simulation2015_x64.exe,ROOTZONE_V41_mp_REGIONALDRAIN,RootZone_v41.f90,0x140731920
ROOTZONE_V41_mp_ROOTZONE_V41_READTSDATA,0.0612303,Simulation2015_x64.exe,ROOTZONE_V41_mp_ROOTZONE_V41_READTSDATA,RootZone_v41.f90,0x140535da0
IOINTERFACE_mp_WRITESCALARDATA,0.0607058,Simulation2015_x64.exe,IOINTERFACE_mp_WRITESCALARDATA,IOInterface_NoDSS.f90,0x14057e320
CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETSUBREGIONALFLOWS,0.060171,Simulation2015_x64.exe,CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETSUBREGIONALFLOWS,Class_StrmGWConnector_v42.f90,0x140420a30
func@0x14006bc30,0.059145,Simulation2015_x64.exe,func@0x14006bc30,[Unknown],0x14006bc30
LOCATEDATE_ip_GETTIMESTAMP,0.0590001,Simulation2015_x64.exe,LOCATEDATE_ip_GETTIMESTAMP,Class_AsciiFileType.f90,0x140403a70
CLASS_BASEAPPSTREAM_mp_GETSUBREGIONALRECVLOSSES,0.0529635,Simulation2015_x64.exe,CLASS_BASEAPPSTREAM_mp_GETSUBREGIONALRECVLOSSES,Class_BaseAppStream.f90,0x140592810
cvt_text_to_ieee_t_ex,0.0529436,Simulation2015_x64.exe,cvt_text_to_ieee_t_ex,[Unknown],0x140094ce0
CLASS_ASCIIFILETYPE_mp_READSINGLEDATA_ASCIIINFILE,0.0525947,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_READSINGLEDATA_ASCIIINFILE,Class_AsciiFileType.f90,0x1403fdb30
for__acquire_threadstor_threads,0.0498639,Simulation2015_x64.exe,for__acquire_threadstor_threads,[Unknown],0x1400654e0
IOINTERFACE_mp_READREALARRAY,0.0477534,Simulation2015_x64.exe,IOINTERFACE_mp_READREALARRAY,IOInterface_NoDSS.f90,0x1402c3a80
SUPPLYDESTINATIONCONNECTOR_mp_INITSUPPLYTOAGURBANFRACS,0.0477281,Simulation2015_x64.exe,SUPPLYDESTINATIONCONNECTOR_mp_INITSUPPLYTOAGURBANFRACS,SupplyDestinationConnector.f90,0x1409404e0
for__write_output,0.0475949,Simulation2015_x64.exe,for__write_output,[Unknown],0x140075af0
cvt_integer_to_text,0.0444219,Simulation2015_x64.exe,cvt_integer_to_text,[Unknown],0x140090d20
PACKAGE_APPSMALLWATERSHED_mp_GETBOUNDARYFLOWATELEMENTNODELAYER,0.0440707,Simulation2015_x64.exe,PACKAGE_APPSMALLWATERSHED_mp_GETBOUNDARYFLOWATELEMENTNODELAYER,Package_AppSmallWatershed.f90,0x140449bd0
for_cpstr,0.0439074,Simulation2015_x64.exe,for_cpstr,[Unknown],0x140015610
HeapFree,0.0438343,KERNEL32.DLL,HeapFree,[Unknown],0x180006170
ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_AG,0.043809,Simulation2015_x64.exe,ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_AG,RootZone_v41.f90,0x1405228b0
SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_CHECKSUPPLYDESTINATIONCONNECTION,0.0396815,Simulation2015_x64.exe,SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_CHECKSUPPLYDESTINATIONCONNECTION,SupplyDestinationConnector.f90,0x140917360
CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_UPDATEHEADS,0.0391751,Simulation2015_x64.exe,CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_UPDATEHEADS,Class_AppStream_v42.f90,0x140642eb0
CLASS_APPGW_mp_GETLAYERPUMPFACTORS,0.036757,Simulation2015_x64.exe,CLASS_APPGW_mp_GETLAYERPUMPFACTORS,Class_AppGW.f90,0x1403684f0
PACKAGE_APPSMALLWATERSHED_mp_GETSUBREGIONALGWINFLOWS,0.0349239,Simulation2015_x64.exe,PACKAGE_APPSMALLWATERSHED_mp_GETSUBREGIONALGWINFLOWS,Package_AppSmallWatershed.f90,0x1408b5bb0
GetConsoleMode,0.0346529,KERNELBASE.dll,GetConsoleMode,[Unknown],0x18005d7b0
CLASS_FORTBINARYFILETYPE_mp_READSINGLEDATA,0.0335684,Simulation2015_x64.exe,CLASS_FORTBINARYFILETYPE_mp_READSINGLEDATA,Class_FortBinaryFileType.f90,0x1403f0f30
cvt_text_to_integer,0.032193,Simulation2015_x64.exe,cvt_text_to_integer,[Unknown],0x14008b9a0
CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_NEW,0.0321005,Simulation2015_x64.exe,CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_NEW,Class_PondedAgLandUseGW.f90,0x140506960
ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_URB,0.0306841,Simulation2015_x64.exe,ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_URB,RootZone_v41.f90,0x140526a10
IOINTERFACE_mp_READSCALARDATA,0.03003,Simulation2015_x64.exe,IOINTERFACE_mp_READSCALARDATA,IOInterface_NoDSS.f90,0x1402c29c0
CLASS_ASCIIFILETYPE_mp_WRITEMATRIXDATA_ASCIITSDOUTFILE,0.0292529,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_WRITEMATRIXDATA_ASCIITSDOUTFILE,Class_AsciiFileType.f90,0x140406270
ROOTZONE_V41_mp_ADVANCESTATELOCAL,0.0259229,Simulation2015_x64.exe,ROOTZONE_V41_mp_ADVANCESTATELOCAL,RootZone_v41.f90,0x14054dd60
GWHYDROGRAPH_mp_PRINTRESULTS,0.0249162,Simulation2015_x64.exe,GWHYDROGRAPH_mp_PRINTRESULTS,GWHydrograph.f90,0x1408c2f50
H5O_touch_oh,0.0248385,Simulation2015_x64.exe,H5O_touch_oh,[Unknown],0x140102410
CLASS_DIVERSION_mp_COMPILEDIVERSIONRANKS,0.0248178,Simulation2015_x64.exe,CLASS_DIVERSION_mp_COMPILEDIVERSIONRANKS,Class_Diversion.f90,0x1405bbcb0
for_read_seq,0.0248141,Simulation2015_x64.exe,for_read_seq,[Unknown],0x140043ea0
for__characterize_LUB_buffer,0.024813,Simulation2015_x64.exe,for__characterize_LUB_buffer,[Unknown],0x14007bb30
for_read_seq_xmit,0.0247793,Simulation2015_x64.exe,for_read_seq_xmit,[Unknown],0x140045ab0
CloseHandle,0.0244898,KERNELBASE.dll,CloseHandle,[Unknown],0x180041f80
for_f90_scan,0.02446,Simulation2015_x64.exe,for_f90_scan,[Unknown],0x14002a0d0
for_dealloc_all_nopdtlen,0.0244458,Simulation2015_x64.exe,for_dealloc_all_nopdtlen,[Unknown],0x14002dd20
for_finalize,0.0243891,Simulation2015_x64.exe,for_finalize,[Unknown],0x14002a9a0
CLASS_FORTBINARYFILETYPE_mp_READARRAYDATA,0.0243353,Simulation2015_x64.exe,CLASS_FORTBINARYFILETYPE_mp_READARRAYDATA,Class_FortBinaryFileType.f90,0x1403f1500
CLASS_APPGW_mp_GETVERTICALFLOWATNODESLAYER,0.0237372,Simulation2015_x64.exe,CLASS_APPGW_mp_GETVERTICALFLOWATNODESLAYER,Class_AppGW.f90,0x1408b1a70
for_read_seq_lis,0.0236651,Simulation2015_x64.exe,for_read_seq_lis,[Unknown],0x140024ab0
ROOTZONE_V41_mp_REGIONALUPSTRMELEMFLOW,0.0233601,Simulation2015_x64.exe,ROOTZONE_V41_mp_REGIONALUPSTRMELEMFLOW,RootZone_v41.f90,0x140721ff0
for__put_sf,0.0228766,Simulation2015_x64.exe,for__put_sf,[Unknown],0x140076200
CreateFileW,0.0227566,KERNELBASE.dll,CreateFileW,[Unknown],0x180041840
CLASS_ELEMENTPUMPING_mp_ELEMPUMP_NEW,0.0211399,Simulation2015_x64.exe,CLASS_ELEMENTPUMPING_mp_ELEMPUMP_NEW,Class_ElementPumping.f90,0x1402e74e0
for__format_compiler,0.020231,Simulation2015_x64.exe,for__format_compiler,[Unknown],0x140086500
func@0x14008a4e0,0.0199742,Simulation2015_x64.exe,func@0x14008a4e0,[Unknown],0x14008a4e0
TSDFILEHANDLER_mp_CHECKCOLNUM,0.0199382,Simulation2015_x64.exe,TSDFILEHANDLER_mp_CHECKCOLNUM,TSDFileHandler.f90,0x140494d40
SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYDESTINATIONCONNECTOR_NEW,0.0199019,Simulation2015_x64.exe,SUPPLYDESTINATIONCONNECTOR_mp_SUPPLYDESTINATIONCONNECTOR_NEW,SupplyDestinationConnector.f90,0x140257c70
H5O_alloc,0.0198889,Simulation2015_x64.exe,H5O_alloc,[Unknown],0x1401ec050
for_write_seq_fmt,0.0198553,Simulation2015_x64.exe,for_write_seq_fmt,[Unknown],0x14005cd20
CLASS_APPGW_mp_ADVANCESTATE,0.0197503,Simulation2015_x64.exe,CLASS_APPGW_mp_ADVANCESTATE,Class_AppGW.f90,0x140922170
CLASS_APPSUBSIDENCE_mp_READSUBSIDENCEPARAMETERS,0.0195359,Simulation2015_x64.exe,CLASS_APPSUBSIDENCE_mp_READSUBSIDENCEPARAMETERS,Class_AppSubsidence.f90,0x1402f6650
CLASS_ASCIIFILETYPE_mp_BACKSPACE_ASCIIINFILE,0.0191974,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_BACKSPACE_ASCIIINFILE,Class_AsciiFileType.f90,0x140406db0
H5SL_remove,0.0185785,Simulation2015_x64.exe,H5SL_remove,[Unknown],0x14019ddb0
CLASS_ASCIIFILETYPE_mp_READMATRIXDATA_ASCIIINFILE,0.018386,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_READMATRIXDATA_ASCIIINFILE,Class_AsciiFileType.f90,0x1403fc4f0
H5T_path_find,0.0174591,Simulation2015_x64.exe,H5T_path_find,[Unknown],0x1400c7930
for__free_vm,0.0150613,Simulation2015_x64.exe,for__free_vm,[Unknown],0x140015cf0
H5C_protect,0.0150215,Simulation2015_x64.exe,H5C_protect,[Unknown],0x1401f7360
CLASS_APPGW_mp_ISBOUNDARYFLOWNODE,0.0150121,Simulation2015_x64.exe,CLASS_APPGW_mp_ISBOUNDARYFLOWNODE,Class_AppGW.f90,0x1408b4bb0
CLASS_BASEHYDROGRAPH_mp_HYDROGRAPHLIST_NEW,0.0149117,Simulation2015_x64.exe,CLASS_BASEHYDROGRAPH_mp_HYDROGRAPHLIST_NEW,Class_BaseHydrograph.f90,0x1402ef530
GetStdHandle,0.0148068,KERNELBASE.dll,GetStdHandle,[Unknown],0x180066d90
for_alloc_allocatable,0.0147674,Simulation2015_x64.exe,for_alloc_allocatable,[Unknown],0x140015f10
SUPPLYADJUSTMENT_mp_ADJUST,0.0147663,Simulation2015_x64.exe,SUPPLYADJUSTMENT_mp_ADJUST,SupplyAdjustment.f90,0x1408e9720
SUPPLYADJUSTMENT_mp_ADJUSTPUMPING,0.0146674,Simulation2015_x64.exe,SUPPLYADJUSTMENT_mp_ADJUSTPUMPING,SupplyAdjustment.f90,0x1408f1ad0
CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH,0.0144621,Simulation2015_x64.exe,CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH,Class_PondedAgLandUseGW.f90,0x140550c90
H5_hash_string,0.0141882,Simulation2015_x64.exe,H5_hash_string,[Unknown],0x1401fcd40
CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_COMPUTEWATERDEMAND,0.014169,Simulation2015_x64.exe,CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_COMPUTEWATERDEMAND,Class_NativeRiparianLandUseGW.f90,0x140558a30
H5FL_reg_free,0.0139954,Simulation2015_x64.exe,H5FL_reg_free,[Unknown],0x14012ca50
H5O_msg_exists_oh,0.0137619,Simulation2015_x64.exe,H5O_msg_exists_oh,[Unknown],0x140129d40
CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_NEW,0.0114091,Simulation2015_x64.exe,CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_NEW,Class_UrbanLandUseGW.f90,0x14050cd20
CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_READTSDATA,0.0100555,Simulation2015_x64.exe,CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_READTSDATA,Class_UrbanLandUseGW.f90,0x14053f9b0
func@0x1401cf510,0.010054,Simulation2015_x64.exe,func@0x1401cf510,[Unknown],0x1401cf510
PACKAGE_APPPUMPING_mp_GETSUBREGIONALRECHARGE,0.0100229,Simulation2015_x64.exe,PACKAGE_APPPUMPING_mp_GETSUBREGIONALRECHARGE,Package_AppPumping.f90,0x1408c04e0
CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH,0.0100208,Simulation2015_x64.exe,CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH,Class_NonPondedAgLandUseGW.f90,0x140550120
_security_check_cookie,0.0100004,Simulation2015_x64.exe,_security_check_cookie,amdsecgs.asm,0x140943bb0
CLASS_ASCIIFILETYPE_mp_WRITESINGLEDATA_ASCIIOUTFILE,0.0099938,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_WRITESINGLEDATA_ASCIIOUTFILE,Class_AsciiFileType.f90,0x140405690
SUPPLYDESTINATIONCONNECTOR_mp_DESTINATIONTOSUPPLY_NEW,0.0099909,Simulation2015_x64.exe,SUPPLYDESTINATIONCONNECTOR_mp_DESTINATIONTOSUPPLY_NEW,SupplyDestinationConnector.f90,0x14025a570
IOINTERFACE_mp_READINTEGERARRAY,0.009957,Simulation2015_x64.exe,IOINTERFACE_mp_READINTEGERARRAY,IOInterface_NoDSS.f90,0x1402c1120
PACKAGE_APPPUMPING_mp_RESETIRIGFRACS,0.0099282,Simulation2015_x64.exe,PACKAGE_APPPUMPING_mp_RESETIRIGFRACS,Package_AppPumping.f90,0x1408e0c70
func@0x14019d9a0,0.0099246,Simulation2015_x64.exe,func@0x14019d9a0,[Unknown],0x14019d9a0
CLASS_APPGRID_mp_READPROCESSEDAPPGRIDDATA,0.0099084,Simulation2015_x64.exe,CLASS_APPGRID_mp_READPROCESSEDAPPGRIDDATA,Class_AppGrid.f90,0x1402beaf0
CLASS_ASCIIFILETYPE_mp_MARKINITIALDATALINE,0.0098736,Simulation2015_x64.exe,CLASS_ASCIIFILETYPE_mp_MARKINITIALDATALINE,Class_AsciiFileType.f90,0x140942ec0
CLASS_PUMPING_mp_COMPUTERFPUMPCOL,0.0098422,Simulation2015_x64.exe,CLASS_PUMPING_mp_COMPUTERFPUMPCOL,Class_Pumping.f90,0x1408db620
CLASS_TECPLOTOUTPUT_mp_PRINTINITIALVALUES,0.0097842,Simulation2015_x64.exe,CLASS_TECPLOTOUTPUT_mp_PRINTINITIALVALUES,Class_TecplotOutput.f90,0x140941d10
func@0x1400f2db0,0.0096879,Simulation2015_x64.exe,func@0x1400f2db0,[Unknown],0x1400f2db0
for__get_vm,0.0096336,Simulation2015_x64.exe,for__get_vm,[Unknown],0x140015c30
ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDAGAREAS,0.0095657,Simulation2015_x64.exe,ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDAGAREAS,RootZone_v41.f90,0x14052adc0
H5D__chunk_lookup,0.0094654,Simulation2015_x64.exe,H5D__chunk_lookup,[Unknown],0x1401ca720
H5FL_reg_malloc,0.0094023,Simulation2015_x64.exe,H5FL_reg_malloc,[Unknown],0x14012d430
PACKAGE_APPSMALLWATERSHED_mp_SIMULATE,0.0093093,Simulation2015_x64.exe,PACKAGE_APPSMALLWATERSHED_mp_SIMULATE,Package_AppSmallWatershed.f90,0x140915c60
for_default_init,0.0091733,Simulation2015_x64.exe,for_default_init,[Unknown],0x14002b5c0
func@0x1400f2350,0.009064,Simulation2015_x64.exe,func@0x1400f2350,[Unknown],0x1400f2350
CLASS_APPGW_mp_GETPUMPELEMENT,0.0090548,Simulation2015_x64.exe,CLASS_APPGW_mp_GETPUMPELEMENT,Class_AppGW.f90,0x140367e70
func@0x14019d125,0.0086048,Simulation2015_x64.exe,func@0x14019d125,[Unknown],0x14019d125
CLASS_APPGW_mp_PROCESSAQUIFERPARAMETERS,0.0081038,Simulation2015_x64.exe,CLASS_APPGW_mp_PROCESSAQUIFERPARAMETERS,Class_AppGW.f90,0x140323de0
intel_fast_memset,0.0076093,Simulation2015_x64.exe,intel_fast_memset,[Unknown],0x1400b8230
GetFileAttributesA,0.0073409,KERNELBASE.dll,GetFileAttributesA,[Unknown],0x18000e410
CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_NEW,0.0072015,Simulation2015_x64.exe,CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_NEW,Class_NativeRiparianLandUseGW.f90,0x1405129c0
PACKAGE_APPUNSATZONE_mp_NEW,0.0064284,Simulation2015_x64.exe,PACKAGE_APPUNSATZONE_mp_NEW,Package_AppUnsatZone.f90,0x140329d70
CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_COMPUTEWATERDEMAND,0.0057768,Simulation2015_x64.exe,CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_COMPUTEWATERDEMAND,Class_UrbanLandUseGW.f90,0x14054f0e0
CLASS_APPGW_mp_NEW,0.0054989,Simulation2015_x64.exe,CLASS_APPGW_mp_NEW,Class_AppGW.f90,0x1402cb8d0
H5FD_get_eoa,0.0050803,Simulation2015_x64.exe,H5FD_get_eoa,[Unknown],0x1401aa430
H5S_extent_get_dims,0.005078,Simulation2015_x64.exe,H5S_extent_get_dims,[Unknown],0x1400eb0e0
ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDURBANAREAS,0.0050707,Simulation2015_x64.exe,ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDURBANAREAS,RootZone_v41.f90,0x14052b430
H5D__contig_is_space_alloc,0.0050657,Simulation2015_x64.exe,H5D__contig_is_space_alloc,[Unknown],0x14021f8f0
H5SL_next,0.0050609,Simulation2015_x64.exe,H5SL_next,[Unknown],0x1401a4480
H5WB_wrap,0.0050212,Simulation2015_x64.exe,H5WB_wrap,[Unknown],0x1401d0d60
PACKAGE_APPUNSATZONE_mp_REGIONALSTORAGE,0.0050131,Simulation2015_x64.exe,PACKAGE_APPUNSATZONE_mp_REGIONALSTORAGE,Package_AppUnsatZone.f90,0x140342d20
H5FL_arr_malloc,0.0050117,Simulation2015_x64.exe,H5FL_arr_malloc,[Unknown],0x14012da40
func@0x1400f0fc0,0.0050099,Simulation2015_x64.exe,func@0x1400f0fc0,[Unknown],0x1400f0fc0
_powi4i4,0.0050069,Simulation2015_x64.exe,_powi4i4,[Unknown],0x1400b0f20
CLASS_APPBC_mp_SIMULATE,0.0050033,Simulation2015_x64.exe,CLASS_APPBC_mp_SIMULATE,Class_AppBC.f90,0x14090e330
func@0x14012cc7f,0.0050015,Simulation2015_x64.exe,func@0x14012cc7f,[Unknown],0x14012cc7f
SetFilePointerEx,0.0050003,KERNELBASE.dll,SetFilePointerEx,[Unknown],0x1800609e0
for__flush_readahead,0.0049996,Simulation2015_x64.exe,for__flush_readahead,[Unknown],0x140077690
PACKAGE_APPUNSATZONE_mp_READINITIALCONDITIONS,0.0049964,Simulation2015_x64.exe,PACKAGE_APPUNSATZONE_mp_READINITIALCONDITIONS,Package_AppUnsatZone.f90,0x14092ac20
func@0x1400fe8e0,0.0049931,Simulation2015_x64.exe,func@0x1400fe8e0,[Unknown],0x1400fe8e0
SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_NEW,0.0049902,Simulation2015_x64.exe,SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_NEW,SupplyDestinationConnector.f90,0x1402e6ab0
for_deallocate,0.0049901,Simulation2015_x64.exe,for_deallocate,[Unknown],0x140016150
intel_fast_memcpy,0.0049898,Simulation2015_x64.exe,intel_fast_memcpy,[Unknown],0x1400b8180
for_cpystr,0.0049887,Simulation2015_x64.exe,for_cpystr,[Unknown],0x140015590
func@0x1400f2820,0.0049872,Simulation2015_x64.exe,func@0x1400f2820,[Unknown],0x1400f2820
for__get_list_and_count,0.0049861,Simulation2015_x64.exe,for__get_list_and_count,[Unknown],0x14002bc20
func@0x1401fcd70,0.0049855,Simulation2015_x64.exe,func@0x1401fcd70,[Unknown],0x1401fcd70
func@0x1400f94af,0.0049844,Simulation2015_x64.exe,func@0x1400f94af,[Unknown],0x1400f94af
H5G__obj_get_linfo,0.0049829,Simulation2015_x64.exe,H5G__obj_get_linfo,[Unknown],0x1401edd00
UTIL_PACKAGE_ROOTZONE_mp_READPOINTERDATA,0.0049807,Simulation2015_x64.exe,UTIL_PACKAGE_ROOTZONE_mp_READPOINTERDATA,Util_Package_RootZone.f90,0x140470070
H5VM_array_fill,0.0049793,Simulation2015_x64.exe,H5VM_array_fill,[Unknown],0x1401affe0
H5E_clear_stack,0.0049789,Simulation2015_x64.exe,H5E_clear_stack,[Unknown],0x140127af0
func@0x14012caff,0.0049774,Simulation2015_x64.exe,func@0x14012caff,[Unknown],0x14012caff
func@0x1401d0370,0.0049767,Simulation2015_x64.exe,func@0x1401d0370,[Unknown],0x1401d0370
CLASS_DIVERSION_mp_DIVERSION_NEW,0.0049763,Simulation2015_x64.exe,CLASS_DIVERSION_mp_DIVERSION_NEW,Class_Diversion.f90,0x1405b7c80
func@0x180023910,0.0049734,KERNEL32.DLL,func@0x180023910,[Unknown],0x180023910
H5S_select_valid,0.0049726,Simulation2015_x64.exe,H5S_select_valid,[Unknown],0x1400f7f10
for__this_image_number_or_zero,0.0049712,Simulation2015_x64.exe,for__this_image_number_or_zero,[Unknown],0x140031da0
H5D__chunk_is_space_alloc,0.0049668,Simulation2015_x64.exe,H5D__chunk_is_space_alloc,[Unknown],0x1401c93e0
H5AC_insert_entry,0.0049632,Simulation2015_x64.exe,H5AC_insert_entry,[Unknown],0x1401300f0
for_adjustl,0.0049613,Simulation2015_x64.exe,for_adjustl,[Unknown],0x14001dfd0
func@0x1401d1050,0.0049533,Simulation2015_x64.exe,func@0x1401d1050,[Unknown],0x1401d1050
PACKAGE_APPUNSATZONE_mp_READUNSATZONEPARAMETERS,0.0049501,Simulation2015_x64.exe,PACKAGE_APPUNSATZONE_mp_READUNSATZONEPARAMETERS,Package_AppUnsatZone.f90,0x14033fc50
CLASS_APPGW_mp_READINITIALHEADS,0.0049497,Simulation2015_x64.exe,CLASS_APPGW_mp_READINITIALHEADS,Class_AppGW.f90,0x14092a3c0
for_concat,0.0049428,Simulation2015_x64.exe,for_concat,[Unknown],0x1400157a0
GWHYDROGRAPH_mp_ALLHEADOUTFILE_PRINTRESULTS,0.0049388,Simulation2015_x64.exe,GWHYDROGRAPH_mp_ALLHEADOUTFILE_PRINTRESULTS,GWHydrograph.f90,0x1408c4480
for_f90_index,0.0049388,Simulation2015_x64.exe,for_f90_index,[Unknown],0x140023af0
CLASS_HDF5FILETYPE_mp_WRITEATTRIBUTE,0.0049369,Simulation2015_x64.exe,CLASS_HDF5FILETYPE_mp_WRITEATTRIBUTE,Class_HDF5FileType.f90,0x1403efcb0
PACKAGE_APPPUMPING_mp_KILL,0.0049322,Simulation2015_x64.exe,PACKAGE_APPPUMPING_mp_KILL,Package_AppPumping.f90,0x1403d6ba0
CLASS_APPDIVERBYPASS_mp_PREPAREDIVERDETAILSBUDGETHEADER,0.0049303,Simulation2015_x64.exe,CLASS_APPDIVERBYPASS_mp_PREPAREDIVERDETAILSBUDGETHEADER,Class_AppDiverBypass.f90,0x1405bf300
CLASS_BASEAPPSTREAM_mp_WRITESTRMREACHFLOWSTOBUDRAWFILE,0.0049268,Simulation2015_x64.exe,CLASS_BASEAPPSTREAM_mp_WRITESTRMREACHFLOWSTOBUDRAWFILE,Class_BaseAppStream.f90,0x140598160
H5D_close,0.004926,Simulation2015_x64.exe,H5D_close,[Unknown],0x140199ed0
H5S_select_iter_release,0.0049198,Simulation2015_x64.exe,H5S_select_iter_release,[Unknown],0x1400f81a0
func@0x1400ee9fe,0.00490447,Simulation2015_x64.exe,func@0x1400ee9fe,[Unknown],0x1400ee9fe
