"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"_chkstk","6.37903","0","0","Simulation2015_x64.exe","_chkstk","chkstk.asm","0x1409432e0"
"_libm_exp_e7","5.81277","0","0","Simulation2015_x64.exe","_libm_exp_e7","[Unknown]","0x1400b4bb0"
"cvtas_t_to_a","5.47918","0","0","Simulation2015_x64.exe","cvtas_t_to_a","[Unknown]","0x1400a1b80"
"CLASS_APPGW_mp_GETPUMPACTUAL","5.36602","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPACTUAL","Class_AppGW.f90","0x1408fb360"
"WriteFile","5.11654","0","0","KERNELBASE.dll","WriteFile","[Unknown]","0x1800426b0"
"CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","4.88907","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","Class_AppGrid.f90","0x140905ff0"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_COMPUTEWATERDEMAND","4.8234","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_NonPondedAgLandUseGW.f90","0x1404ce340"
"PACKAGE_MODEL_mp_CONVERGENCE","4.48246","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_CONVERGENCE","Package_Model.f90","0x1408f69e0"
"CLASS_APPGW_mp_GETPUMPINGATELEMENTLAYERNODE","4.2696","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPINGATELEMENTLAYERNODE","Class_AppGW.f90","0x1408b0330"
"CLASS_GWZBUDGET_mp_COMPUTEFACEFLOWATNODE","3.82488","0","0","Simulation2015_x64.exe","CLASS_GWZBUDGET_mp_COMPUTEFACEFLOWATNODE","Class_GWZBudget.f90","0x1408b3bc0"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_AG","3.75786","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_AG","RootZone_v41.f90","0x140499eb0"
"RtlRestoreLastWin32Error","3.74085","0","0","ntdll.dll","RtlRestoreLastWin32Error","[Unknown]","0x1800415f0"
"getptd_noexit","3.10538","0","0","Simulation2015_x64.exe","getptd_noexit","tidtable.c","0x140948cfc"
"for__interp_fmt","3.03563","0","0","Simulation2015_x64.exe","for__interp_fmt","[Unknown]","0x140085730"
"ROOTZONE_V41_mp_REGIONALDEMAND","2.96895","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALDEMAND","RootZone_v41.f90","0x1404d5d80"
"ROOTZONE_V41_mp_REGIONALMOISTSTORAGE","2.95735","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALMOISTSTORAGE","RootZone_v41.f90","0x1404c64b0"
"VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","2.93549","0","0","Simulation2015_x64.exe","VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","VerticalFlow.f90","0x1408b9730"
"CLASS_PUMPING_mp_UPDATEPUMPACTUALANDNODEFACTORS","2.87148","0","0","Simulation2015_x64.exe","CLASS_PUMPING_mp_UPDATEPUMPACTUALANDNODEFACTORS","Class_Pumping.f90","0x1405b93b0"
"for__acquire_semaphore_threaded","2.84889","0","0","Simulation2015_x64.exe","for__acquire_semaphore_threaded","[Unknown]","0x140065780"
"ROOTZONE_V41_mp_REGIONALREUSE","2.77074","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALREUSE","RootZone_v41.f90","0x1406b3880"
"cvt_ieee_t_to_text_ex","2.75671","0","0","Simulation2015_x64.exe","cvt_ieee_t_to_text_ex","[Unknown]","0x1400934c0"
"ROOTZONE_V41_mp_REGIONALINFILTRATION","2.38352","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALINFILTRATION","RootZone_v41.f90","0x1406b9380"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","2.35181","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","Class_StrmGWConnector_v42.f90","0x140449c00"
"ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","2.30752","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","RootZone_v41.f90","0x1404b9800"
"PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","2.1673","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","Package_Model.f90","0x1408e1df0"
"FlsGetValue","2.15161","0","0","KERNELBASE.dll","FlsGetValue","[Unknown]","0x180057c70"
"ROOTZONE_V41_mp_REGIONALPERC","2.12623","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPERC","RootZone_v41.f90","0x1406b65e0"
"PROCESSFLOWTYPES_ip_ADDFLOWTYPETOELEMENTS_BYNODE","2.121","0","0","Simulation2015_x64.exe","PROCESSFLOWTYPES_ip_ADDFLOWTYPETOELEMENTS_BYNODE","Class_GWZBudget.f90","0x14035c000"
"ROOTZONE_V41_mp_REGIONALPRECIP","2.10913","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPRECIP","RootZone_v41.f90","0x1406bcc20"
"PROCESSFLOWTYPES_ip_COMPILEFLOWTYPEELEMENTS","2.07782","0","0","Simulation2015_x64.exe","PROCESSFLOWTYPES_ip_COMPILEFLOWTYPEELEMENTS","Class_GWZBudget.f90","0x14035c570"
"ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","2.06241","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","RootZone_v41.f90","0x1404d1ae0"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","2.00277","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","Class_BaseRootZone.f90","0x1404b06f0"
"ROOTZONE_V41_mp_REGIONALSOILMCHANGE","1.91515","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALSOILMCHANGE","RootZone_v41.f90","0x1406ba500"
"CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","1.91415","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","Class_AppGW.f90","0x1408b2530"
"ROOTZONE_V41_mp_REGIONALETA","1.87505","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETA","RootZone_v41.f90","0x1406b7980"
"for_write_int_fmt_xmit","1.81244","0","0","Simulation2015_x64.exe","for_write_int_fmt_xmit","[Unknown]","0x14003f3a0"
"ROOTZONE_V41_mp_REGIONALRUNOFF","1.75278","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRUNOFF","RootZone_v41.f90","0x1406bb560"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","1.7511","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","Class_NonPondedAgLandUseGW.f90","0x1404b1940"
"ROOTZONE_V41_mp_REGIONALLUAREA","1.71984","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALLUAREA","RootZone_v41.f90","0x1406a1650"
"for__format_value","1.66957","0","0","Simulation2015_x64.exe","for__format_value","[Unknown]","0x140082eb0"
"ROOTZONE_V41_mp_REGIONALRETURN","1.66557","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRETURN","RootZone_v41.f90","0x1406b2310"
"intel_fast_memcmp","1.66528","0","0","Simulation2015_x64.exe","intel_fast_memcmp","[Unknown]","0x1400b86c0"
"CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","1.55402","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","Class_Stratigraphy.f90","0x14041f510"
"CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","1.54867","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","Class_AppSubsidence.f90","0x140918fb0"
"CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","1.52751","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","Class_AppStream_v42.f90","0x1408134b0"
"PROCESSFLOWTYPES_ip_ADDFLOWTYPETOELEMENTS_BYELEMENT","1.37746","0","0","Simulation2015_x64.exe","PROCESSFLOWTYPES_ip_ADDFLOWTYPETOELEMENTS_BYELEMENT","Class_GWZBudget.f90","0x14035c1a0"
"ROOTZONE_V41_mp_REGIONALETP","1.31765","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETP","RootZone_v41.f90","0x1406a72d0"
"ROOTZONE_V41_mp_REGIONALETOTH","1.27657","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETOTH","RootZone_v41.f90","0x1406a6500"
"ROOTZONE_V41_mp_REGIONALETAW","1.23779","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETAW","RootZone_v41.f90","0x1406a80a0"
"errno","1.21567","0","0","Simulation2015_x64.exe","errno","dosmap.c","0x140946a04"
"ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","1.15257","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","RootZone_v41.f90","0x1406a4990"
"ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","1.14539","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","RootZone_v41.f90","0x14069bea0"
"for__get_s","1.14064","0","0","Simulation2015_x64.exe","for__get_s","[Unknown]","0x14007c070"
"ReadFile","1.1378","0","0","KERNELBASE.dll","ReadFile","[Unknown]","0x180042c50"
"CLASS_GRID_mp_FEINTERPOLATE","1.10941","0","0","Simulation2015_x64.exe","CLASS_GRID_mp_FEINTERPOLATE","Class_Grid.f90","0x1402f3680"
"for_dealloc_allocatable","1.10077","0","0","Simulation2015_x64.exe","for_dealloc_allocatable","[Unknown]","0x1400162d0"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","1.07428","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","Class_BaseRootZone.f90","0x1404b1140"
"ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","1.0681","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","RootZone_v41.f90","0x1404e7120"
"for__desc_ret_item","1.06013","0","0","Simulation2015_x64.exe","for__desc_ret_item","[Unknown]","0x140078f20"
"CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","0.980788","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","Class_AppGW.f90","0x140325ca0"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","0.963726","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","SupplyDestinationConnector.f90","0x1408f61c0"
"for_allocate","0.942726","0","0","Simulation2015_x64.exe","for_allocate","[Unknown]","0x140015d00"
"ROOTZONE_V41_mp_REDISTRIBUTEMOIST","0.93909","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REDISTRIBUTEMOIST","RootZone_v41.f90","0x1404ba220"
"intel_fast_memset","0.921627","0","0","Simulation2015_x64.exe","intel_fast_memset","[Unknown]","0x1400b8250"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","0.919164","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_PondedAgLandUseGW.f90","0x1404d0800"
"CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","0.903043","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","Class_AppGW.f90","0x1408f4380"
"cvtas_a_to_t","0.877048","0","0","Simulation2015_x64.exe","cvtas_a_to_t","[Unknown]","0x1400a73c0"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","0.865611","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","Class_PondedAgLandUseGW.f90","0x1404b3620"
"CLASS_BASEAPPSTREAM_mp_GETSUPPLY","0.842952","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETSUPPLY","Class_BaseAppStream.f90","0x140787240"
"CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","0.84256","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","Class_AppGW.f90","0x1408b9f50"
"GetLastError","0.780164","0","0","KERNELBASE.dll","GetLastError","[Unknown]","0x180013f80"
"for_read_seq_fmt_xmit","0.767637","0","0","Simulation2015_x64.exe","for_read_seq_fmt_xmit","[Unknown]","0x1400588a0"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","0.7642","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","Class_StrmGWConnector_v42.f90","0x1404471b0"
"aligned_malloc","0.740099","0","0","Simulation2015_x64.exe","aligned_malloc","align.c","0x1409449b8"
"PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","0.721792","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","Package_AppSmallWatershed.f90","0x140914450"
"ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","0.697836","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","RootZone_v41.f90","0x1404a3370"
"RtlAllocateHeap","0.697072","0","0","ntdll.dll","RtlAllocateHeap","[Unknown]","0x1800287c0"
"GetLastError","0.686666","0","0","KERNEL32.DLL","GetLastError","[Unknown]","0x180006240"
"_crtFlsGetValue","0.669114","0","0","Simulation2015_x64.exe","_crtFlsGetValue","winapisupp.c","0x14094dd58"
"malloc","0.660406","0","0","Simulation2015_x64.exe","malloc","malloc.c","0x140943bf0"
"CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","0.635176","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","Class_PairedData.f90","0x14040a510"
"CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","0.612228","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","Class_PairedData.f90","0x1405a69d0"
"for__acquire_lun","0.593549","0","0","Simulation2015_x64.exe","for__acquire_lun","[Unknown]","0x140068940"
"ROOTZONE_V41_mp_REGIONALDRAIN","0.591871","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALDRAIN","RootZone_v41.f90","0x1406b0770"
"SetLastError","0.5778","0","0","KERNEL32.DLL","SetLastError","[Unknown]","0x1800064b0"
"memset","0.547024","0","0","Simulation2015_x64.exe","memset","memset.asm","0x140943cc0"
"PACKAGE_APPPUMPING_mp_SIMULATE","0.530471","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_SIMULATE","Package_AppPumping.f90","0x14090de90"
"intel_fast_memcpy","0.519992","0","0","Simulation2015_x64.exe","intel_fast_memcpy","[Unknown]","0x1400b81a0"
"SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","0.512858","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","SupplyAdjustment.f90","0x1408f1450"
"PACKAGE_MATRIX_mp_SOLVE","0.49246","0","0","Simulation2015_x64.exe","PACKAGE_MATRIX_mp_SOLVE","Package_Matrix.f90","0x1408fd350"
"ADJUSTSUPPLIES_ip_ADJUST","0.480323","0","0","Simulation2015_x64.exe","ADJUSTSUPPLIES_ip_ADJUST","SupplyAdjustment.f90","0x1408f0880"
"CLASS_APPGW_mp_GETNODALPUMPACTUAL","0.468129","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETNODALPUMPACTUAL","Class_AppGW.f90","0x140897de0"
"for_read_seq_fmt","0.463289","0","0","Simulation2015_x64.exe","for_read_seq_fmt","[Unknown]","0x140055fd0"
"PACKAGE_APPPUMPING_mp_GETSUBREGIONALPUMPING","0.461803","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_GETSUBREGIONALPUMPING","Package_AppPumping.f90","0x1408c1f60"
"PACKAGE_APPUNSATZONE_mp_UPDATESTORAGE","0.449016","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_UPDATESTORAGE","Package_AppUnsatZone.f90","0x1409179b0"
"CLASS_STRATIGRAPHY_mp_GETLAYERNUMBERFORELEVATION","0.444529","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETLAYERNUMBERFORELEVATION","Class_Stratigraphy.f90","0x1402d74b0"
"CLASS_APPDIVERBYPASS_mp_APPDIVERBYPASS_COMPUTEBYPASS","0.443622","0","0","Simulation2015_x64.exe","CLASS_APPDIVERBYPASS_mp_APPDIVERBYPASS_COMPUTEBYPASS","Class_AppDiverBypass.f90","0x1407ca720"
"func@0x14002c870","0.436235","0","0","Simulation2015_x64.exe","func@0x14002c870","[Unknown]","0x14002c870"
"FlsGetValue","0.427757","0","0","KERNEL32.DLL","FlsGetValue","[Unknown]","0x180007350"
"PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOZBUDGETFILE","0.415093","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOZBUDGETFILE","Package_AppUnsatZone.f90","0x1408cd570"
"for__cvt_value","0.412181","0","0","Simulation2015_x64.exe","for__cvt_value","[Unknown]","0x140083e00"
"ROOTZONE_V41_mp_PROCESSLANDUSEAREAS","0.411207","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_PROCESSLANDUSEAREAS","RootZone_v41.f90","0x1404b50b0"
"H5SL_search","0.401597","0","0","Simulation2015_x64.exe","H5SL_search","[Unknown]","0x1401a3050"
"SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","0.391967","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","SupplyAdjustment.f90","0x1408efc20"
"PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","0.366731","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","Package_AppPumping.f90","0x1408d9350"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_URB","0.361144","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_URB","RootZone_v41.f90","0x140497180"
