"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"RtlFreeHeap","6.38442","0","0","ntdll.dll","RtlFreeHeap","[Unknown]","0x180026690"
"CLASS_BASEROOTZONE_mp_TRACKMOISTUREDUETOSOURCE","5.30022","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_TRACKMOISTUREDUETOSOURCE","Class_BaseRootZone.f90","0x1404e6ec0"
"PACKAGE_MATRIX_mp_CONVERTTOCRSFORMAT","5.12537","0","0","Simulation2015_x64.exe","PACKAGE_MATRIX_mp_CONVERTTOCRSFORMAT","Package_Matrix.f90","0x1408fe0d0"
"for_backspace","5.06041","0","0","Simulation2015_x64.exe","for_backspace","[Unknown]","0x140052090"
"CLASS_GWZBUDGET_mp_PRINTRESULTS","4.73644","0","0","Simulation2015_x64.exe","CLASS_GWZBUDGET_mp_PRINTRESULTS","Class_GWZBudget.f90","0x1408a68f0"
"memcpy","4.65136","0","0","Simulation2015_x64.exe","memcpy","memcpy.asm","0x140943340"
"PACKAGE_MATRIX_mp_LOCALNODE_TO_GLOBALNODE_SCALAR","4.46402","0","0","Simulation2015_x64.exe","PACKAGE_MATRIX_mp_LOCALNODE_TO_GLOBALNODE_SCALAR","Package_Matrix.f90","0x1407ca690"
"CLASS_APPGW_mp_SIMULATE","4.3101","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_SIMULATE","Class_AppGW.f90","0x140903a00"
"GMRES","3.77186","0","0","Simulation2015_x64.exe","GMRES","pgmres.f","0x140900690"
"log","3.6787","0","0","Simulation2015_x64.exe","log","[Unknown]","0x1400b1000"
"RAINFALLRUNOFF_mp_SCSMETHOD_HELP","3.46457","0","0","Simulation2015_x64.exe","RAINFALLRUNOFF_mp_SCSMETHOD_HELP","RainfallRunoff.f90","0x1404e6e10"
"exp","3.38385","0","0","Simulation2015_x64.exe","exp","[Unknown]","0x1400b1020"
"WriteFile","3.32449","0","0","KERNELBASE.dll","WriteFile","[Unknown]","0x1800426b0"
"CLASS_APPSUBSIDENCE_mp_SIMULATE","3.12583","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_SIMULATE","Class_AppSubsidence.f90","0x14090a760"
"CLASS_APPGW_mp_GETSUPPLY","3.01695","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLY","Class_AppGW.f90","0x140912d30"
"func@0x180028840","2.84307","0.0049676","0","ntdll.dll","func@0x180028840","[Unknown]","0x180028840"
"CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_SIMULATE","2.7555","0","0","Simulation2015_x64.exe","CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_SIMULATE","Class_NativeRiparianLandUseGW.f90","0x1404e33e0"
"PACKAGE_APPSMALLWATERSHED_mp_GETNETBCFLOWWITHBCTYPE","2.66117","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_GETNETBCFLOWWITHBCTYPE","Package_AppSmallWatershed.f90","0x140432060"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETFLOWATGWNODE","2.48933","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETFLOWATGWNODE","Class_StrmGWConnector_v42.f90","0x1404466d0"
"CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_SIMULATE","2.39798","0","0","Simulation2015_x64.exe","CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_SIMULATE","Class_UrbanLandUseGW.f90","0x1404e13e0"
"CLASS_APPGW_mp_APPLYVERTICALFLOWS","2.26856","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_APPLYVERTICALFLOWS","Class_AppGW.f90","0x14090ae40"
"CLASS_PUMPING_mp_DISTRIBUTEPUMPTONODES","1.85864","0","0","Simulation2015_x64.exe","CLASS_PUMPING_mp_DISTRIBUTEPUMPTONODES","Class_Pumping.f90","0x1405b7bf0"
"_chkstk","1.80999","0","0","Simulation2015_x64.exe","_chkstk","chkstk.asm","0x1409432e0"
"DISTDOT","1.76597","0","0","Simulation2015_x64.exe","DISTDOT","pgmres.f","0x1403e1910"
"_libm_exp_e7","1.7602","0","0","Simulation2015_x64.exe","_libm_exp_e7","[Unknown]","0x1400b4bb0"
"ROOTZONE_V41_mp_ROOTZONE_V41_ADVANCESTATE","1.69873","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_ADVANCESTATE","RootZone_v41.f90","0x1404e7f50"
"cvtas_t_to_a","1.66762","0","0","Simulation2015_x64.exe","cvtas_t_to_a","[Unknown]","0x1400a1b80"
"ROOTZONE_V411_mp_WRITEROOTZONEFLOWSTOZONEBUDRAWFILE","1.65125","0","0","Simulation2015_x64.exe","ROOTZONE_V411_mp_WRITEROOTZONEFLOWSTOZONEBUDRAWFILE","RootZone_v411.f90","0x1406db640"
"CLASS_APPGW_mp_APPLYCHANGEINSTORAGE","1.62105","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_APPLYCHANGEINSTORAGE","Class_AppGW.f90","0x140907e60"
"PACKAGE_APPUNSATZONE_mp_SIMULATE","1.6105","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_SIMULATE","Package_AppUnsatZone.f90","0x140914f50"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","1.51836","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_SIMULATE","Class_StrmGWConnector_v42.f90","0x140449c00"
"CLASS_APPGW_mp_GETPUMPACTUAL","1.46147","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPACTUAL","Class_AppGW.f90","0x1408fb360"
"_intel_avx_rep_memcpy","1.43444","0","0","Simulation2015_x64.exe","_intel_avx_rep_memcpy","[Unknown]","0x1400bc300"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_COMPUTEWATERDEMAND","1.25059","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_NonPondedAgLandUseGW.f90","0x1404ce340"
"CLASS_APPGW_mp_GETPUMPINGATELEMENTLAYERNODE","1.22829","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPINGATELEMENTLAYERNODE","Class_AppGW.f90","0x1408b0330"
"CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","1.13541","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_SIMULATE","Class_AppStream_v42.f90","0x1408134b0"
"memset","1.05765","0","0","Simulation2015_x64.exe","memset","memset.asm","0x140943cc0"
"CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","1.03088","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","Class_AppGrid.f90","0x140905ff0"
"RtlRestoreLastWin32Error","1.02734","0","0","ntdll.dll","RtlRestoreLastWin32Error","[Unknown]","0x1800415f0"
"PACKAGE_MODEL_mp_CONVERGENCE","1.02664","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_CONVERGENCE","Package_Model.f90","0x1408f69e0"
"H5SL_search","1.0258","0","0","Simulation2015_x64.exe","H5SL_search","[Unknown]","0x1401a3050"
"for__interp_fmt","0.890395","0","0","Simulation2015_x64.exe","for__interp_fmt","[Unknown]","0x140085730"
"cvt_ieee_t_to_text_ex","0.863471","0","0","Simulation2015_x64.exe","cvt_ieee_t_to_text_ex","[Unknown]","0x1400934c0"
"getptd_noexit","0.854545","0","0","Simulation2015_x64.exe","getptd_noexit","tidtable.c","0x140948cfc"
"CLASS_GWZBUDGET_mp_COMPUTEFACEFLOWATNODE","0.801195","0","0","Simulation2015_x64.exe","CLASS_GWZBUDGET_mp_COMPUTEFACEFLOWATNODE","Class_GWZBudget.f90","0x1408b3bc0"
"CLASS_BASEAPPSTREAM_mp_GETELEMRECVLOSSES","0.762401","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETELEMRECVLOSSES","Class_BaseAppStream.f90","0x140787880"
"FlsGetValue","0.721746","0","0","KERNELBASE.dll","FlsGetValue","[Unknown]","0x180057c70"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_AG","0.700591","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_AG","RootZone_v41.f90","0x140499eb0"
"for__acquire_semaphore_threaded","0.597582","0","0","Simulation2015_x64.exe","for__acquire_semaphore_threaded","[Unknown]","0x140065780"
"CLASS_BASEAPPSTREAM_mp_GETSUPPLY","0.594411","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETSUPPLY","Class_BaseAppStream.f90","0x140787240"
"VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","0.52901","0","0","Simulation2015_x64.exe","VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","VerticalFlow.f90","0x1408b9730"
"for_write_int_fmt_xmit","0.519135","0","0","Simulation2015_x64.exe","for_write_int_fmt_xmit","[Unknown]","0x14003f3a0"
"ReadFile","0.513276","0","0","KERNELBASE.dll","ReadFile","[Unknown]","0x180042c50"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","0.472246","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_MULTIPLELUPERELEM","Class_BaseRootZone.f90","0x1404b06f0"
"PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","0.472038","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_UPDATERHS","Package_AppSmallWatershed.f90","0x140914450"
"CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","0.444252","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","Class_PairedData.f90","0x14040a510"
"CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","0.443922","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","Class_Stratigraphy.f90","0x14041f510"
"ROOTZONE_V41_mp_REGIONALMOISTSTORAGE","0.429337","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALMOISTSTORAGE","RootZone_v41.f90","0x1404c64b0"
"for__format_value","0.415401","0","0","Simulation2015_x64.exe","for__format_value","[Unknown]","0x140082eb0"
"ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","0.395351","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","RootZone_v41.f90","0x1404d1ae0"
"errno","0.363213","0","0","Simulation2015_x64.exe","errno","dosmap.c","0x140946a04"
"ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","0.359061","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ZEROREDISTRIBUTEDMOIST","RootZone_v41.f90","0x1404b9800"
"ROOTZONE_V411_mp_WRITELWUSEFLOWSTOZONEBUDRAWFILE","0.356278","0","0","Simulation2015_x64.exe","ROOTZONE_V411_mp_WRITELWUSEFLOWSTOZONEBUDRAWFILE","RootZone_v411.f90","0x1406d4d70"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","0.356175","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_READTSDATA","Class_NonPondedAgLandUseGW.f90","0x1404b1940"
"ROOTZONE_V41_mp_REGIONALDEMAND","0.353815","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALDEMAND","RootZone_v41.f90","0x1404d5d80"
"CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","0.34059","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","Class_PairedData.f90","0x1405a69d0"
"ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","0.329755","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_PRINTRESULTS","RootZone_v41.f90","0x14069bea0"
"ROOTZONE_V41_mp_REGIONALLUAREA","0.326324","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALLUAREA","RootZone_v41.f90","0x1406a1650"
"CLASS_ATMOSPHERICDATA_mp_GETVALUES","0.293379","0","0","Simulation2015_x64.exe","CLASS_ATMOSPHERICDATA_mp_GETVALUES","Class_AtmosphericData.f90","0x1406f0a20"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","0.286423","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","Class_StrmGWConnector_v42.f90","0x1404471b0"
"CLASS_APPDIVERBYPASS_mp_APPDIVERBYPASS_COMPUTEBYPASS","0.285929","0","0","Simulation2015_x64.exe","CLASS_APPDIVERBYPASS_mp_APPDIVERBYPASS_COMPUTEBYPASS","Class_AppDiverBypass.f90","0x1407ca720"
"ROOTZONE_V41_mp_REGIONALINFILTRATION","0.285056","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALINFILTRATION","RootZone_v41.f90","0x1406b9380"
"ROOTZONE_V41_mp_REGIONALREUSE","0.282957","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALREUSE","RootZone_v41.f90","0x1406b3880"
"for__desc_ret_item","0.282909","0","0","Simulation2015_x64.exe","for__desc_ret_item","[Unknown]","0x140078f20"
"ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","0.273295","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALAGRAWDEMAND","RootZone_v41.f90","0x1406a4990"
"for_dealloc_allocatable","0.268852","0","0","Simulation2015_x64.exe","for_dealloc_allocatable","[Unknown]","0x1400162d0"
"CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","0.245716","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETELEMENTSTORAGEATLAYER","Class_AppGW.f90","0x1408b2530"
"ROOTZONE_V411_mp_ROOTZONE_V411_PRINTRESULTS","0.243889","0","0","Simulation2015_x64.exe","ROOTZONE_V411_mp_ROOTZONE_V411_PRINTRESULTS","RootZone_v411.f90","0x140695c10"
"PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","0.241873","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","Package_Model.f90","0x1408e1df0"
"ROOTZONE_V41_mp_REGIONALPERC","0.239777","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPERC","RootZone_v41.f90","0x1406b65e0"
"cvtas_a_to_t","0.233941","0","0","Simulation2015_x64.exe","cvtas_a_to_t","[Unknown]","0x1400a73c0"
"func@0x1401e79f0","0.227884","0","0","Simulation2015_x64.exe","func@0x1401e79f0","[Unknown]","0x1401e79f0"
"GetLastError","0.227663","0","0","KERNELBASE.dll","GetLastError","[Unknown]","0x180013f80"
"ROOTZONE_V41_mp_REGIONALPRECIP","0.224924","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALPRECIP","RootZone_v41.f90","0x1406bcc20"
"ROOTZONE_V41_mp_REGIONALRUNOFF","0.224857","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRUNOFF","RootZone_v41.f90","0x1406bb560"
"H5D__chunk_lookup","0.222859","0","0","Simulation2015_x64.exe","H5D__chunk_lookup","[Unknown]","0x1401ca720"
"ROOTZONE_V41_mp_ROOTZONE_V41_SETACTUALRIPARIANET_ATSTRMNODES","0.216659","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_SETACTUALRIPARIANET_ATSTRMNODES","RootZone_v41.f90","0x1404a3110"
"ROOTZONE_V41_mp_REGIONALSOILMCHANGE","0.210385","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALSOILMCHANGE","RootZone_v41.f90","0x1406ba500"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","0.207958","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","SupplyDestinationConnector.f90","0x1408f61c0"
"for_allocate","0.201733","0","0","Simulation2015_x64.exe","for_allocate","[Unknown]","0x140015d00"
"GetLastError","0.200943","0","0","KERNEL32.DLL","GetLastError","[Unknown]","0x180006240"
"for__get_s","0.199912","0","0","Simulation2015_x64.exe","for__get_s","[Unknown]","0x14007c070"
"PACKAGE_MATRIX_mp_SOLVE","0.198505","0","0","Simulation2015_x64.exe","PACKAGE_MATRIX_mp_SOLVE","Package_Matrix.f90","0x1408fd350"
"SetLastError","0.195303","0","0","KERNEL32.DLL","SetLastError","[Unknown]","0x1800064b0"
"ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","0.193349","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_ZEROSUPPLY","RootZone_v41.f90","0x1404e7120"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","0.191144","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_READTSDATA","Class_PondedAgLandUseGW.f90","0x1404b3620"
"FlsGetValue","0.182647","0","0","KERNEL32.DLL","FlsGetValue","[Unknown]","0x180007350"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","0.176333","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_PondedAgLandUseGW.f90","0x1404d0800"
"CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","0.173816","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","Class_AppGW.f90","0x140325ca0"
"ROOTZONE_V41_mp_REGIONALETAW","0.170289","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETAW","RootZone_v41.f90","0x1406a80a0"
"intel_fast_memset","0.166836","0","0","Simulation2015_x64.exe","intel_fast_memset","[Unknown]","0x1400b8250"
"_crtFlsGetValue","0.165739","0","0","Simulation2015_x64.exe","_crtFlsGetValue","winapisupp.c","0x14094dd58"
"for_read_seq_fmt_xmit","0.15911","0","0","Simulation2015_x64.exe","for_read_seq_fmt_xmit","[Unknown]","0x1400588a0"
"func@0x1401e5fa0","0.158917","0","0","Simulation2015_x64.exe","func@0x1401e5fa0","[Unknown]","0x1401e5fa0"
"func@0x1400fe8e0","0.154469","0","0","Simulation2015_x64.exe","func@0x1400fe8e0","[Unknown]","0x1400fe8e0"
"ADJUSTSUPPLIES_ip_ADJUST","0.152678","0","0","Simulation2015_x64.exe","ADJUSTSUPPLIES_ip_ADJUST","SupplyAdjustment.f90","0x1408f0880"
"intel_fast_memcmp","0.150156","0","0","Simulation2015_x64.exe","intel_fast_memcmp","[Unknown]","0x1400b86c0"
"ROOTZONE_V41_mp_REDISTRIBUTEMOIST","0.14857","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REDISTRIBUTEMOIST","RootZone_v41.f90","0x1404ba220"
"ROOTZONE_V41_mp_REGIONALETOTH","0.14166","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETOTH","RootZone_v41.f90","0x1406a6500"
"for__acquire_lun","0.141435","0","0","Simulation2015_x64.exe","for__acquire_lun","[Unknown]","0x140068940"
"ROOTZONE_V41_mp_REGIONALETP","0.136128","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETP","RootZone_v41.f90","0x1406a72d0"
"func@0x1400f2c80","0.134324","0","0","Simulation2015_x64.exe","func@0x1400f2c80","[Unknown]","0x1400f2c80"
"RtlAllocateHeap","0.126169","0","0","ntdll.dll","RtlAllocateHeap","[Unknown]","0x1800287c0"
"H5T_path_find","0.12359","0","0","Simulation2015_x64.exe","H5T_path_find","[Unknown]","0x1400c7930"
"ROOTZONE_V41_mp_REGIONALETA","0.122486","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALETA","RootZone_v41.f90","0x1406b7980"
"malloc","0.119813","0","0","Simulation2015_x64.exe","malloc","malloc.c","0x140943bf0"
"CLASS_APPGW_mp_ISBOUNDARYFLOWNODE","0.119657","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_ISBOUNDARYFLOWNODE","Class_AppGW.f90","0x1408b4bb0"
"ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","0.118861","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_SETSUPPLYTOELEM","RootZone_v41.f90","0x1404a3370"
"CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_UPDATEHEADS","0.118529","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_UPDATEHEADS","Class_AppStream_v42.f90","0x140816cc0"
"aligned_malloc","0.117928","0","0","Simulation2015_x64.exe","aligned_malloc","align.c","0x1409449b8"
"intel_fast_memcpy","0.113351","0","0","Simulation2015_x64.exe","intel_fast_memcpy","[Unknown]","0x1400b81a0"
"SetFilePointerEx","0.106574","0","0","KERNELBASE.dll","SetFilePointerEx","[Unknown]","0x1800609e0"
"PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOBUDFILE","0.102551","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOBUDFILE","Package_AppUnsatZone.f90","0x1408cbe60"
"UNSATZONEOPS_mp_NONPONDEDCROPDEMAND","0.101063","0","0","Simulation2015_x64.exe","UNSATZONEOPS_mp_NONPONDEDCROPDEMAND","UnsatZoneOps.f90","0x1404cff10"
"for__cvt_value","0.0998537","0","0","Simulation2015_x64.exe","for__cvt_value","[Unknown]","0x140083e00"
"CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","0.0992889","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","Class_AppGW.f90","0x1408f4380"
"CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","0.0988786","0","0","Simulation2015_x64.exe","CLASS_APPSUBSIDENCE_mp_UPDATESUBSIDENCE","Class_AppSubsidence.f90","0x140918fb0"
"PACKAGE_APPPUMPING_mp_SIMULATE","0.0938729","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_SIMULATE","Package_AppPumping.f90","0x14090de90"
"ROOTZONE_V41_mp_REGIONALRETURN","0.093685","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALRETURN","RootZone_v41.f90","0x1406b2310"
"GetConsoleMode","0.092256","0","0","KERNELBASE.dll","GetConsoleMode","[Unknown]","0x18005d7b0"
"free","0.0921057","0","0","Simulation2015_x64.exe","free","free.c","0x140943af8"
"func@0x14002c870","0.0909446","0","0","Simulation2015_x64.exe","func@0x14002c870","[Unknown]","0x14002c870"
"SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","0.0888563","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","SupplyAdjustment.f90","0x1408f1450"
"PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOZBUDGETFILE","0.0867951","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_PRINTRESULTSTOZBUDGETFILE","Package_AppUnsatZone.f90","0x1408cd570"
"CLASS_APPGW_mp_GETNODALPUMPACTUAL","0.0862895","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETNODALPUMPACTUAL","Class_AppGW.f90","0x140897de0"
"for_write_seq_fmt_xmit","0.0844003","0","0","Simulation2015_x64.exe","for_write_seq_fmt_xmit","[Unknown]","0x14005f550"
