"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"CLASS_APPGW_mp_GETSUPPLY","43.5081","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLY","Class_AppGW.f90","0x140912d30"
"ROOTZONE_V40_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","41.1989","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_COMPUTEDEMANDSUPPLYRELATEDFRACS","RootZone_v40.f90","0x140579cd0"
"_chkstk","38.3557","0","0","Simulation2015_x64.exe","_chkstk","chkstk.asm","0x1409432e0"
"UNSATZONEOPS_mp_DKUNSAT","37.0672","0","0","Simulation2015_x64.exe","UNSATZONEOPS_mp_DKUNSAT","UnsatZoneOps.f90","0x1404e6bc0"
"ROOTZONE_V40_mp_REGIONALMOISTSTORAGE","36.9695","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALMOISTSTORAGE","RootZone_v40.f90","0x14056f980"
"func@0x180028840","34.6759","0.034447","0","ntdll.dll","func@0x180028840","[Unknown]","0x180028840"
"DISTDOT","32.2482","0","0","Simulation2015_x64.exe","DISTDOT","pgmres.f","0x1403e1910"
"ROOTZONE_V40_mp_REGIONALPERC","31.8319","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALPERC","RootZone_v40.f90","0x1407472c0"
"ROOTZONE_V40_mp_REGIONALPRECIP","31.8002","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALPRECIP","RootZone_v40.f90","0x14074d0d0"
"H5SL_search","31.3148","0","0","Simulation2015_x64.exe","H5SL_search","[Unknown]","0x1401a3050"
"CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","30.107","0","0","Simulation2015_x64.exe","CLASS_STRATIGRAPHY_mp_GETACTIVELAYERBELOW","Class_Stratigraphy.f90","0x14041f510"
"PACKAGE_MODEL_mp_CONVERGENCE","29.9634","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_CONVERGENCE","Package_Model.f90","0x1408f69e0"
"CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","27.4735","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_ELEMDATA_TO_NODEDATA","Class_AppGrid.f90","0x140905ff0"
"ROOTZONE_V40_mp_REGIONALAGRAWDEMAND","27.0868","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALAGRAWDEMAND","RootZone_v40.f90","0x140738560"
"ROOTZONE_V40_mp_REGIONALRETURN","27.0055","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALRETURN","RootZone_v40.f90","0x140744440"
"CLASS_BASESTRMGWCONNECTOR_mp_BASESTRMGWCONNECTOR_GETFLOWATGWNODE","25.8344","0","0","Simulation2015_x64.exe","CLASS_BASESTRMGWCONNECTOR_mp_BASESTRMGWCONNECTOR_GETFLOWATGWNODE","Class_BaseStrmGWConnector.f90","0x14042f3e0"
"ROOTZONE_V40_mp_REGIONALLUAREA","25.3879","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALLUAREA","RootZone_v40.f90","0x1407354c0"
"_intel_avx_rep_memcpy","25.0137","0","0","Simulation2015_x64.exe","_intel_avx_rep_memcpy","[Unknown]","0x1400bc300"
"ROOTZONE_V40_mp_REGIONALRUNOFF","24.8137","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALRUNOFF","RootZone_v40.f90","0x14074b9f0"
"ROOTZONE_V40_mp_REGIONALETP","24.6407","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALETP","RootZone_v40.f90","0x14073a120"
"ROOTZONE_V40_mp_REGIONALETA","24.2451","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALETA","RootZone_v40.f90","0x1407486b0"
"ROOTZONE_V40_mp_REGIONALETOTH","24.2103","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALETOTH","RootZone_v40.f90","0x140739340"
"VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","24.1502","0","0","Simulation2015_x64.exe","VERTICALFLOW_mp_VERTICALFLOW_COMPUTEATNODESLAYER","VerticalFlow.f90","0x1408b9730"
"CLASS_APPGW_mp_GETPUMPACTUAL","23.146","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETPUMPACTUAL","Class_AppGW.f90","0x1408fb360"
"CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","23.0858","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTEREGIONALSTORAGE","Class_AppGW.f90","0x140325ca0"
"ROOTZONE_V40_mp_REGIONALSOILMCHANGE","22.2539","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALSOILMCHANGE","RootZone_v40.f90","0x14074a940"
"func@0x1800b3e32","21.7903","0","0","ntdll.dll","func@0x1800b3e32","[Unknown]","0x1800b3e32"
"log","20.9793","0","0","Simulation2015_x64.exe","log","[Unknown]","0x1400b1000"
"exp","19.9689","0","0","Simulation2015_x64.exe","exp","[Unknown]","0x1400b1020"
"CLASS_PONDEDAGLANDUSE_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","19.2862","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSE_mp_PONDEDAGLANDUSE_COMPUTEWATERDEMAND","Class_PondedAgLandUse.f90","0x140578a20"
"ROOTZONE_V40_mp_REGIONALETAW","18.5147","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALETAW","RootZone_v40.f90","0x14073af00"
"ROOTZONE_V40_mp_ROOTZONE_V40_PRINTRESULTS","17.4873","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_ROOTZONE_V40_PRINTRESULTS","RootZone_v40.f90","0x14072fc80"
"CLASS_PONDEDAGLANDUSE_mp_WRITELWUSEFLOWSTOBUDRAWFILE","17.1746","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSE_mp_WRITELWUSEFLOWSTOBUDRAWFILE","Class_PondedAgLandUse.f90","0x1407592c0"
"CLASS_BASEAPPSTREAM_mp_GETSUPPLY","16.6919","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETSUPPLY","Class_BaseAppStream.f90","0x140787240"
"_libm_exp_e7","15.5003","0","0","Simulation2015_x64.exe","_libm_exp_e7","[Unknown]","0x1400b4bb0"
"CLASS_PONDEDAGLANDUSE_mp_PONDEDAGLANDUSE_PRINTRESULTS","13.8125","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSE_mp_PONDEDAGLANDUSE_PRINTRESULTS","Class_PondedAgLandUse.f90","0x140757730"
"PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","13.1639","0","0","Simulation2015_x64.exe","PACKAGE_MODEL_mp_SIMULATEONETIMESTEP","Package_Model.f90","0x1408e1df0"
"for_backspace","11.7533","0","0","Simulation2015_x64.exe","for_backspace","[Unknown]","0x140052090"
"RAINFALLRUNOFF_mp_SCSMETHOD_HELP","11.262","0","0","Simulation2015_x64.exe","RAINFALLRUNOFF_mp_SCSMETHOD_HELP","RainfallRunoff.f90","0x1404e6e10"
"CLASS_NONPONDEDAGLANDUSE_mp_NONPONDEDAGLANDUSE_READTSDATA","11.2252","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSE_mp_NONPONDEDAGLANDUSE_READTSDATA","Class_NonPondedAgLandUse.f90","0x14055bb40"
"SUPPLYDESTINATIONCONNECTOR_mp_INITSUPPLYTOAGURBANFRACS","9.50875","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_INITSUPPLYTOAGURBANFRACS","SupplyDestinationConnector.f90","0x14093f0f0"
"CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","9.2944","0","0","Simulation2015_x64.exe","CLASS_BASEROOTZONE_mp_COMPUTEREGIONALETPOT_SINGLELUPERELEM","Class_BaseRootZone.f90","0x1404b1140"
"RtlRestoreLastWin32Error","8.90297","0","0","ntdll.dll","RtlRestoreLastWin32Error","[Unknown]","0x1800415f0"
"getptd_noexit","7.9242","0","0","Simulation2015_x64.exe","getptd_noexit","tidtable.c","0x140948cfc"
"H5D__chunk_lookup","7.6049","0","0","Simulation2015_x64.exe","H5D__chunk_lookup","[Unknown]","0x1401ca720"
"CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","7.47597","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_WRITEGWFLOWSTOBUDFILE","Class_AppGW.f90","0x1408b9f50"
"ROOTZONE_V40_mp_REGIONALDRAIN","7.06396","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALDRAIN","RootZone_v40.f90","0x140742830"
"CLASS_APPSTREAM_V40_mp_APPSTREAM_V40_SIMULATE","6.87879","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V40_mp_APPSTREAM_V40_SIMULATE","Class_AppStream_v40.f90","0x1407db8b0"
"CLASS_STRMGWCONNECTOR_V40_mp_STRMGWCONNECTOR_V40_SIMULATE","6.7799","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V40_mp_STRMGWCONNECTOR_V40_SIMULATE","Class_StrmGWConnector_v40.f90","0x14043f540"
"CLASS_APPBC_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","6.71978","0","0","Simulation2015_x64.exe","CLASS_APPBC_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","Class_AppBC.f90","0x1408afe90"
"CLASS_APPGW_mp_GETELEMENTDEPTHTOGW","6.09379","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETELEMENTDEPTHTOGW","Class_AppGW.f90","0x1403269f0"
"SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","5.82387","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_TAGADJUSTABLESUPPLIES","SupplyAdjustment.f90","0x1408f1450"
"WriteFile","5.67448","0","0","KERNELBASE.dll","WriteFile","[Unknown]","0x1800426b0"
"FlsGetValue","5.34775","0","0","KERNELBASE.dll","FlsGetValue","[Unknown]","0x180057c70"
"PACKAGE_MATRIX_mp_SOLVE","5.26038","0","0","Simulation2015_x64.exe","PACKAGE_MATRIX_mp_SOLVE","Package_Matrix.f90","0x1408fd350"
"ROOTZONE_V40_mp_REGIONALLUAREA_FORSINGLEREGION","5.18336","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALLUAREA_FORSINGLEREGION","RootZone_v40.f90","0x14057d900"
"func@0x1400fe8e0","5.10796","0","0","Simulation2015_x64.exe","func@0x1400fe8e0","[Unknown]","0x1400fe8e0"
"ROOTZONE_V40_mp_ROOTZONE_V40_ZEROSUPPLY","5.07874","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_ROOTZONE_V40_ZEROSUPPLY","RootZone_v40.f90","0x14058dc70"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","4.88218","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_SETSUPPLYSPECS","SupplyDestinationConnector.f90","0x1408f61c0"
"CLASS_APPGW_mp_COMPUTENODALPUMPACTUAL","4.82787","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTENODALPUMPACTUAL","Class_AppGW.f90","0x1408fc290"
"H5T_path_find","4.57","0","0","Simulation2015_x64.exe","H5T_path_find","[Unknown]","0x1400c7930"
"PACKAGE_APPPUMPING_mp_SIMULATE","4.43127","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_SIMULATE","Package_AppPumping.f90","0x14090de90"
"func@0x1400f2c80","4.38819","0","0","Simulation2015_x64.exe","func@0x1400f2c80","[Unknown]","0x1400f2c80"
"CLASS_APPGW_mp_GETNODALPUMPACTUAL","4.36063","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETNODALPUMPACTUAL","Class_AppGW.f90","0x140897de0"
"ROOTZONE_V40_mp_ROOTZONE_V40_SETSUPPLYTOELEM","4.31333","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_ROOTZONE_V40_SETSUPPLYTOELEM","RootZone_v40.f90","0x14054d9e0"
"for__acquire_semaphore_threaded","3.91074","0","0","Simulation2015_x64.exe","for__acquire_semaphore_threaded","[Unknown]","0x140065780"
"SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","3.85718","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_ADJUSTSUPPLIES","SupplyAdjustment.f90","0x1408efc20"
"ROOTZONE_V40_mp_ROOTZONE_V40_GETWATERSUPPLY_URB","3.78481","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_ROOTZONE_V40_GETWATERSUPPLY_URB","RootZone_v40.f90","0x140541810"
"func@0x1400f2db0","3.74332","0","0","Simulation2015_x64.exe","func@0x1400f2db0","[Unknown]","0x1400f2db0"
"ROOTZONE_V40_mp_ROOTZONE_V40_GETWATERSUPPLY_AG","3.7379","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_ROOTZONE_V40_GETWATERSUPPLY_AG","RootZone_v40.f90","0x140540bd0"
"memset","3.64499","0","0","Simulation2015_x64.exe","memset","memset.asm","0x140943cc0"
"CLASS_PONDEDAGLANDUSE_mp_PONDEDAGLANDUSE_READTSDATA","3.55988","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSE_mp_PONDEDAGLANDUSE_READTSDATA","Class_PondedAgLandUse.f90","0x14055d920"
"errno","3.30397","0","0","Simulation2015_x64.exe","errno","dosmap.c","0x140946a04"
"CLASS_APPGW_mp_ADVANCESTATE","3.20562","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_ADVANCESTATE","Class_AppGW.f90","0x140922190"
"CLASS_APPGW_mp_GETVERTICALFLOWATNODESLAYER","3.20287","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETVERTICALFLOWATNODESLAYER","Class_AppGW.f90","0x1408b1a70"
"CLASS_APPBC_mp_SIMULATE","2.99596","0","0","Simulation2015_x64.exe","CLASS_APPBC_mp_SIMULATE","Class_AppBC.f90","0x14090e350"
"CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","2.88372","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUPPLYADJUSTDATA","Class_AppGW.f90","0x1408f4380"
"func@0x1401cf510","2.80798","0","0","Simulation2015_x64.exe","func@0x1401cf510","[Unknown]","0x1401cf510"
"CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","2.79485","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_DERIVATIVE","Class_PairedData.f90","0x14040a510"
"H5FL_reg_malloc","2.72641","0","0","Simulation2015_x64.exe","H5FL_reg_malloc","[Unknown]","0x14012d430"
"H5VM_chunk_index","2.57099","0","0","Simulation2015_x64.exe","H5VM_chunk_index","[Unknown]","0x1401b0250"
"H5FL_reg_free","2.52033","0","0","Simulation2015_x64.exe","H5FL_reg_free","[Unknown]","0x14012ca50"
"CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","2.51147","0","0","Simulation2015_x64.exe","CLASS_PAIREDDATA_mp_PAIREDDATA_INTERPOLATE","Class_PairedData.f90","0x1405a69d0"
"CLASS_BASESTRMGWCONNECTOR_mp_BASESTRMGWCONNECTOR_GETSUBREGIONALFLOWS","2.47301","0","0","Simulation2015_x64.exe","CLASS_BASESTRMGWCONNECTOR_mp_BASESTRMGWCONNECTOR_GETSUBREGIONALFLOWS","Class_BaseStrmGWConnector.f90","0x14042e990"
"ROOTZONE_V40_mp_REGIONALPUMPING","2.42925","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_REGIONALPUMPING","RootZone_v40.f90","0x14073bce0"
"ROOTZONE_V40_mp_ROOTZONE_V40_GETELEMENTWATERDEMAND_URB","2.40683","0","0","Simulation2015_x64.exe","ROOTZONE_V40_mp_ROOTZONE_V40_GETELEMENTWATERDEMAND_URB","RootZone_v40.f90","0x1405451d0"
"func@0x14019d712","2.2778","0","0","Simulation2015_x64.exe","func@0x14019d712","[Unknown]","0x14019d712"
"CLASS_APPGW_mp_ISBOUNDARYFLOWNODE","2.24209","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_ISBOUNDARYFLOWNODE","Class_AppGW.f90","0x1408b4bb0"
"CLASS_HDF5FILETYPE_mp_WRITEMATRIXDATA","2.20909","0","0","Simulation2015_x64.exe","CLASS_HDF5FILETYPE_mp_WRITEMATRIXDATA","Class_HDF5FileType.f90","0x1403f5d20"
"intel_fast_memset","2.06709","0","0","Simulation2015_x64.exe","intel_fast_memset","[Unknown]","0x1400b8250"
"H5S_select_hyperslab","2.0066","0","0","Simulation2015_x64.exe","H5S_select_hyperslab","[Unknown]","0x1400f55f0"
"func@0x1401d0370","1.93523","0","0","Simulation2015_x64.exe","func@0x1401d0370","[Unknown]","0x1401d0370"
"H5Sget_simple_extent_ndims","1.9057","0","0","Simulation2015_x64.exe","H5Sget_simple_extent_ndims","[Unknown]","0x1400eaf40"
"H5S_select_valid","1.89666","0","0","Simulation2015_x64.exe","H5S_select_valid","[Unknown]","0x1400f7f10"
"for_dealloc_allocatable","1.87504","0","0","Simulation2015_x64.exe","for_dealloc_allocatable","[Unknown]","0x1400162d0"
"intel_fast_memcpy","1.75289","0","0","Simulation2015_x64.exe","intel_fast_memcpy","[Unknown]","0x1400b81a0"
"GetLastError","1.67633","0","0","KERNELBASE.dll","GetLastError","[Unknown]","0x180013f80"
"ReadFile","1.66709","0","0","KERNELBASE.dll","ReadFile","[Unknown]","0x180042c50"
"func@0x14019bcb0","1.66341","0","0","Simulation2015_x64.exe","func@0x14019bcb0","[Unknown]","0x14019bcb0"
"GetLastError","1.6462","0","0","KERNEL32.DLL","GetLastError","[Unknown]","0x180006240"
"for_allocate","1.62975","0","0","Simulation2015_x64.exe","for_allocate","[Unknown]","0x140015d00"
"_crtFlsGetValue","1.59623","0","0","Simulation2015_x64.exe","_crtFlsGetValue","winapisupp.c","0x14094dd58"
"PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","1.58657","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","Package_AppPumping.f90","0x1408d9350"
"RtlAllocateHeap","1.57169","0","0","ntdll.dll","RtlAllocateHeap","[Unknown]","0x1800287c0"
"SetLastError","1.54923","0","0","KERNEL32.DLL","SetLastError","[Unknown]","0x1800064b0"
