"Function / Call Stack","Effective Time","Spin Time","Overhead Time","Module","Function (Full)","Source File","Start Address"
"CLASS_TECPLOTOUTPUT_mp_PRINTRESULTS","0.40645","0","0","Simulation2015_x64.exe","CLASS_TECPLOTOUTPUT_mp_PRINTRESULTS","Class_TecplotOutput.f90","0x1408c39a0"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_URB","0.398896","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_URB","RootZone_v41.f90","0x1405234f0"
"UNSATZONEOPS_mp_NONPONDEDCROPDEMAND","0.373961","0","0","Simulation2015_x64.exe","UNSATZONEOPS_mp_NONPONDEDCROPDEMAND","UnsatZoneOps.f90","0x1404ced70"
"CLASS_APPGW_mp_RESETACTUALPUMPING","0.366569","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_RESETACTUALPUMPING","Class_AppGW.f90","0x1408e8530"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","0.356668","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETGWHEADSATSTRMNODES","Class_StrmGWConnector_v42.f90","0x140422050"
"PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","0.347541","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_APPPUMPING_READTSDATA","Package_AppPumping.f90","0x1408d9330"
"H5SL_search","0.335297","0","0","Simulation2015_x64.exe","H5SL_search","[Unknown]","0x1401a3050"
"ADDFLOWTYPETOELEMENTS_BYELEMENT","0.330636","0","0","Simulation2015_x64.exe","ADDFLOWTYPETOELEMENTS_BYELEMENT","Class_GWZBudget.f90","0x14035c3b0"
"CLASS_APPGW_mp_GETELEMENTDEPTHTOGW","0.325894","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETELEMENTDEPTHTOGW","Class_AppGW.f90","0x1403269f0"
"free","0.319493","0","0","Simulation2015_x64.exe","free","free.c","0x140943ad8"
"PACKAGE_APPUNSATZONE_mp_ADVANCESTATE","0.313892","0","0","Simulation2015_x64.exe","PACKAGE_APPUNSATZONE_mp_ADVANCESTATE","Package_AppUnsatZone.f90","0x140922c50"
"aligned_free","0.303437","0","0","Simulation2015_x64.exe","aligned_free","align.c","0x14094497c"
"for_write_seq_fmt_xmit","0.302659","0","0","Simulation2015_x64.exe","for_write_seq_fmt_xmit","[Unknown]","0x14005f550"
"for_read_seq_lis_xmit","0.282313","0","0","Simulation2015_x64.exe","for_read_seq_lis_xmit","[Unknown]","0x140026450"
"for__release_lun","0.270881","0","0","Simulation2015_x64.exe","for__release_lun","[Unknown]","0x14006a350"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_COMPUTESTRMGWFLOW_ATMINHEAD","0.256564","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_COMPUTESTRMGWFLOW_ATMINHEAD","Class_StrmGWConnector_v42.f90","0x140425910"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETSUBREGIONALFLOWS","0.254055","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETSUBREGIONALFLOWS","Class_StrmGWConnector_v42.f90","0x140420a30"
"func@0x1401e79f0","0.247457","0","0","Simulation2015_x64.exe","func@0x1401e79f0","[Unknown]","0x1401e79f0"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_URB","0.221556","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETELEMENTWATERDEMAND_URB","RootZone_v41.f90","0x140526a10"
"CLASS_APPGW_mp_COMPUTENODALPUMPACTUAL","0.220357","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTENODALPUMPACTUAL","Class_AppGW.f90","0x1408fc270"
"func@0x1401e5fa0","0.217792","0","0","Simulation2015_x64.exe","func@0x1401e5fa0","[Unknown]","0x1401e5fa0"
"CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_GETREGIONALRVETFROMSTRM","0.21766","0","0","Simulation2015_x64.exe","CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_GETREGIONALRVETFROMSTRM","Class_NativeRiparianLandUseGW.f90","0x140739b90"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_AG","0.214426","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETWATERSUPPLY_AG","RootZone_v41.f90","0x1405228b0"
"PACKAGE_APPSMALLWATERSHED_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","0.203435","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","Package_AppSmallWatershed.f90","0x140449bd0"
"func@0x140028ab0","0.202779","0","0","Simulation2015_x64.exe","func@0x140028ab0","[Unknown]","0x140028ab0"
"CLASS_APPGW_mp_GETICOLADJUST","0.19555","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETICOLADJUST","Class_AppGW.f90","0x1408eeb00"
"for_realloc_lhs","0.191157","0","0","Simulation2015_x64.exe","for_realloc_lhs","[Unknown]","0x1400240b0"
"CLASS_BASEAPPSTREAM_mp_GETSUBREGIONALRECVLOSSES","0.184713","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_GETSUBREGIONALRECVLOSSES","Class_BaseAppStream.f90","0x140592810"
"func@0x140029060","0.18253","0","0","Simulation2015_x64.exe","func@0x140029060","[Unknown]","0x140029060"
"CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_NEW","0.1776","0","0","Simulation2015_x64.exe","CLASS_NONPONDEDAGLANDUSEGW_mp_NONPONDEDAGLANDUSE_NEW","Class_NonPondedAgLandUseGW.f90","0x1404f6f70"
"for_write_int_fmt","0.170861","0","0","Simulation2015_x64.exe","for_write_int_fmt","[Unknown]","0x14003a230"
"CLASS_APPGW_mp_GETVERTICALFLOWATNODESLAYER","0.168975","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETVERTICALFLOWATNODESLAYER","Class_AppGW.f90","0x1408b1a70"
"PACKAGE_APPPUMPING_mp_RESETIRIGFRACS","0.16864","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_RESETIRIGFRACS","Package_AppPumping.f90","0x1408e0c70"
"for_trim","0.158591","0","0","Simulation2015_x64.exe","for_trim","[Unknown]","0x140015ae0"
"ROOTZONE_V41_mp_ADVANCESTATELOCAL","0.15704","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ADVANCESTATELOCAL","RootZone_v41.f90","0x14054dd60"
"GetCurrentThreadId","0.154102","0","0","KERNEL32.DLL","GetCurrentThreadId","[Unknown]","0x180006150"
"CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_UPDATEHEADS","0.150835","0","0","Simulation2015_x64.exe","CLASS_APPSTREAM_V42_mp_APPSTREAM_V42_UPDATEHEADS","Class_AppStream_v42.f90","0x140642eb0"
"SUPPLYDESTINATIONCONNECTOR_mp_INITSUPPLYTOAGURBANFRACS","0.136154","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_INITSUPPLYTOAGURBANFRACS","SupplyDestinationConnector.f90","0x1409404e0"
"GWHYDROGRAPH_mp_PRINTRESULTS","0.132983","0","0","Simulation2015_x64.exe","GWHYDROGRAPH_mp_PRINTRESULTS","GWHydrograph.f90","0x1408c2f50"
"func@0x14006bc30","0.128731","0","0","Simulation2015_x64.exe","func@0x14006bc30","[Unknown]","0x14006bc30"
"CLASS_ASCIIFILETYPE_mp_WRITEMATRIXDATA_ASCIITSDOUTFILE","0.11935","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_WRITEMATRIXDATA_ASCIITSDOUTFILE","Class_AsciiFileType.f90","0x140406270"
"SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_CHECKSUPPLYDESTINATIONCONNECTION","0.116301","0","0","Simulation2015_x64.exe","SUPPLYDESTINATIONCONNECTOR_mp_SUPPLY_CHECKSUPPLYDESTINATIONCONNECTION","SupplyDestinationConnector.f90","0x140917360"
"HeapFree","0.115677","0","0","KERNEL32.DLL","HeapFree","[Unknown]","0x180006170"
"CLASS_APPGW_mp_ADVANCESTATE","0.112563","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_ADVANCESTATE","Class_AppGW.f90","0x140922170"
"ROOTZONE_V41_mp_ROOTZONE_V41_READTSDATA","0.102581","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_READTSDATA","RootZone_v41.f90","0x140535da0"
"CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_COMPUTEWATERDEMAND","0.0955316","0","0","Simulation2015_x64.exe","CLASS_NATIVERIPARIANLANDUSEGW_mp_NATIVERIPARIANLANDUSE_COMPUTEWATERDEMAND","Class_NativeRiparianLandUseGW.f90","0x140558a30"
"CLASS_ELEMTORECVLOSS_mp_ELEMTORECVLOSS_GETELEMS","0.0950776","0","0","Simulation2015_x64.exe","CLASS_ELEMTORECVLOSS_mp_ELEMTORECVLOSS_GETELEMS","Class_ElemToRecvLoss.f90","0x1405943e0"
"GWHYDROGRAPH_mp_ALLHEADOUTFILE_PRINTRESULTS","0.0941752","0","0","Simulation2015_x64.exe","GWHYDROGRAPH_mp_ALLHEADOUTFILE_PRINTRESULTS","GWHydrograph.f90","0x1408c4480"
"for__write_output","0.0905375","0","0","Simulation2015_x64.exe","for__write_output","[Unknown]","0x140075af0"
"cvt_text_to_ieee_t_ex","0.0896645","0","0","Simulation2015_x64.exe","cvt_text_to_ieee_t_ex","[Unknown]","0x140094ce0"
"PACKAGE_APPSMALLWATERSHED_mp_GETSUBREGIONALGWINFLOWS","0.0889688","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_GETSUBREGIONALGWINFLOWS","Package_AppSmallWatershed.f90","0x1408b5bb0"
"intel_fast_memset","0.0879435","0","0","Simulation2015_x64.exe","intel_fast_memset","[Unknown]","0x1400b8230"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDAGAREAS","0.0872302","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETDEMANDAGAREAS","RootZone_v41.f90","0x14052adc0"
"CLASS_ASCIIFILETYPE_mp_READMATRIXDATA_ASCIIINFILE","0.0846065","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_READMATRIXDATA_ASCIIINFILE","Class_AsciiFileType.f90","0x1403fc4f0"
"CLASS_APPGW_mp_ISBOUNDARYFLOWNODE","0.0839784","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_ISBOUNDARYFLOWNODE","Class_AppGW.f90","0x1408b4bb0"
"func@0x1401eb160","0.0838242","0","0","Simulation2015_x64.exe","func@0x1401eb160","[Unknown]","0x1401eb160"
"CLASS_APPGW_mp_GETSUBSIDENCEATLAYER","0.0813671","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETSUBSIDENCEATLAYER","Class_AppGW.f90","0x1408b1120"
"CreateFileA","0.0785387","0","0","KERNELBASE.dll","CreateFileA","[Unknown]","0x180041760"
"IOINTERFACE_mp_WRITESCALARDATA","0.0779398","0","0","Simulation2015_x64.exe","IOINTERFACE_mp_WRITESCALARDATA","IOInterface_NoDSS.f90","0x14057e320"
"H5D__chunk_lookup","0.0728753","0","0","Simulation2015_x64.exe","H5D__chunk_lookup","[Unknown]","0x1401ca720"
"SetFilePointer","0.0727312","0","0","KERNELBASE.dll","SetFilePointer","[Unknown]","0x180058c00"
"for_read_seq_lis","0.0714688","0","0","Simulation2015_x64.exe","for_read_seq_lis","[Unknown]","0x140024ab0"
"for_write_seq_fmt","0.0711932","0","0","Simulation2015_x64.exe","for_write_seq_fmt","[Unknown]","0x14005cd20"
"IOINTERFACE_mp_READREALARRAY","0.062237","0","0","Simulation2015_x64.exe","IOINTERFACE_mp_READREALARRAY","IOInterface_NoDSS.f90","0x1402c3a80"
"CLASS_PUMPING_mp_COMPUTERFPUMPCOL","0.0588258","0","0","Simulation2015_x64.exe","CLASS_PUMPING_mp_COMPUTERFPUMPCOL","Class_Pumping.f90","0x1408db620"
"ROOTZONE_V41_mp_REGIONALUPSTRMELEMFLOW","0.0570465","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALUPSTRMELEMFLOW","RootZone_v41.f90","0x140721ff0"
"SUPPLYADJUSTMENT_mp_ADJUST","0.0551997","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_ADJUST","SupplyAdjustment.f90","0x1408e9720"
"H5O_msg_iterate_real","0.054541","0","0","Simulation2015_x64.exe","H5O_msg_iterate_real","[Unknown]","0x140129e80"
"func@0x1401e9070","0.0544234","0","0","Simulation2015_x64.exe","func@0x1401e9070","[Unknown]","0x1401e9070"
"for__get_vm","0.0541172","0","0","Simulation2015_x64.exe","for__get_vm","[Unknown]","0x140015c30"
"LOCATEDATE_ip_GETTIMESTAMP","0.0501154","0","0","Simulation2015_x64.exe","LOCATEDATE_ip_GETTIMESTAMP","Class_AsciiFileType.f90","0x140403a70"
"CLASS_ASCIIFILETYPE_mp_WRITESINGLEDATA_ASCIIOUTFILE","0.0495251","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_WRITESINGLEDATA_ASCIIOUTFILE","Class_AsciiFileType.f90","0x140405690"
"CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIIINFILE","0.0490791","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_READARRAYDATA_ASCIIINFILE","Class_AsciiFileType.f90","0x1403fb800"
"CLASS_HDF5FILETYPE_mp_WRITEMATRIXDATA_TOSPECIFIEDDATASET","0.0489422","0","0","Simulation2015_x64.exe","CLASS_HDF5FILETYPE_mp_WRITEMATRIXDATA_TOSPECIFIEDDATASET","Class_HDF5FileType.f90","0x1403eba20"
"cvt_integer_to_text","0.0449139","0","0","Simulation2015_x64.exe","cvt_integer_to_text","[Unknown]","0x140090d20"
"CLASS_APPBC_mp_ISDEFINED","0.0446633","0","0","Simulation2015_x64.exe","CLASS_APPBC_mp_ISDEFINED","Class_AppBC.f90","0x140448860"
"PACKAGE_APPPUMPING_mp_GETSUBREGIONALRECHARGE","0.0440108","0","0","Simulation2015_x64.exe","PACKAGE_APPPUMPING_mp_GETSUBREGIONALRECHARGE","Package_AppPumping.f90","0x1408c04e0"
"func@0x1400fe8e0","0.0422248","0","0","Simulation2015_x64.exe","func@0x1400fe8e0","[Unknown]","0x1400fe8e0"
"for__acquire_threadstor_threads","0.0397124","0","0","Simulation2015_x64.exe","for__acquire_threadstor_threads","[Unknown]","0x1400654e0"
"CLASS_ASCIIFILETYPE_mp_READSINGLEDATA_ASCIIINFILE","0.0391928","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_READSINGLEDATA_ASCIIINFILE","Class_AsciiFileType.f90","0x1403fdb30"
"func@0x1400f2c80","0.0379954","0","0","Simulation2015_x64.exe","func@0x1400f2c80","[Unknown]","0x1400f2c80"
"CreateFileW","0.0353173","0","0","KERNELBASE.dll","CreateFileW","[Unknown]","0x180041840"
"for_read_seq","0.034895","0","0","Simulation2015_x64.exe","for_read_seq","[Unknown]","0x140043ea0"
"CLASS_APPGW_mp_COMPUTESUBREGIONALGWFLOWEXCHANGE","0.0347721","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_COMPUTESUBREGIONALGWFLOWEXCHANGE","Class_AppGW.f90","0x1408c2240"
"for__get_descr_parts","0.0343209","0","0","Simulation2015_x64.exe","for__get_descr_parts","[Unknown]","0x14002cd10"
"for_finalize","0.0343073","0","0","Simulation2015_x64.exe","for_finalize","[Unknown]","0x14002a9a0"
"H5T_path_find","0.0337147","0","0","Simulation2015_x64.exe","H5T_path_find","[Unknown]","0x1400c7930"
"ROOTZONE_V41_mp_ROOTZONE_V41_GETACTUALRIPARIANET_ATSTRMNODES","0.0336464","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_ROOTZONE_V41_GETACTUALRIPARIANET_ATSTRMNODES","RootZone_v41.f90","0x140521c20"
"CLASS_APPBC_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","0.03294","0","0","Simulation2015_x64.exe","CLASS_APPBC_mp_GETBOUNDARYFLOWATELEMENTNODELAYER","Class_AppBC.f90","0x1408afe90"
"intel_fast_memcpy","0.0327185","0","0","Simulation2015_x64.exe","intel_fast_memcpy","[Unknown]","0x1400b8180"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_NEW","0.0327088","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_NEW","Class_PondedAgLandUseGW.f90","0x140506960"
"CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETALLGWNODES","0.0320776","0","0","Simulation2015_x64.exe","CLASS_STRMGWCONNECTOR_V42_mp_STRMGWCONNECTOR_V42_GETALLGWNODES","Class_StrmGWConnector_v42.f90","0x140421750"
"for__format_compiler","0.030251","0","0","Simulation2015_x64.exe","for__format_compiler","[Unknown]","0x140086500"
"CLASS_APPBC_mp_SIMULATE","0.0301558","0","0","Simulation2015_x64.exe","CLASS_APPBC_mp_SIMULATE","Class_AppBC.f90","0x14090e330"
"H5O_touch_oh","0.0297502","0","0","Simulation2015_x64.exe","H5O_touch_oh","[Unknown]","0x140102410"
"SetEndOfFile","0.0294706","0","0","KERNELBASE.dll","SetEndOfFile","[Unknown]","0x180064be0"
"func@0x1400f2db0","0.0283548","0","0","Simulation2015_x64.exe","func@0x1400f2db0","[Unknown]","0x1400f2db0"
"CloseHandle","0.028182","0","0","KERNELBASE.dll","CloseHandle","[Unknown]","0x180041f80"
"for__put_sf","0.0280327","0","0","Simulation2015_x64.exe","for__put_sf","[Unknown]","0x140076200"
"func@0x1401cf510","0.0268125","0","0","Simulation2015_x64.exe","func@0x1401cf510","[Unknown]","0x1401cf510"
"GetConsoleMode","0.0267265","0","0","KERNELBASE.dll","GetConsoleMode","[Unknown]","0x18005d7b0"
"func@0x14019d125","0.026494","0","0","Simulation2015_x64.exe","func@0x14019d125","[Unknown]","0x14019d125"
"CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_NEW","0.0256118","0","0","Simulation2015_x64.exe","CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_NEW","Class_UrbanLandUseGW.f90","0x14050cd20"
"for_read_seq_xmit","0.0247795","0","0","Simulation2015_x64.exe","for_read_seq_xmit","[Unknown]","0x140045ab0"
"for_cpstr","0.024661","0","0","Simulation2015_x64.exe","for_cpstr","[Unknown]","0x140015610"
"for_dealloc_all_nopdtlen","0.0245689","0","0","Simulation2015_x64.exe","for_dealloc_all_nopdtlen","[Unknown]","0x14002dd20"
"PACKAGE_APPSMALLWATERSHED_mp_SIMULATE","0.0244568","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_SIMULATE","Package_AppSmallWatershed.f90","0x140915c60"
"cvt_text_to_integer","0.0241226","0","0","Simulation2015_x64.exe","cvt_text_to_integer","[Unknown]","0x14008b9a0"
"PACKAGE_APPSMALLWATERSHED_mp_PRINTBUDRAWFILE","0.0236924","0","0","Simulation2015_x64.exe","PACKAGE_APPSMALLWATERSHED_mp_PRINTBUDRAWFILE","Package_AppSmallWatershed.f90","0x1408d02a0"
"CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_COMPUTEWATERDEMAND","0.0235786","0","0","Simulation2015_x64.exe","CLASS_URBANLANDUSEGW_mp_URBANLANDUSE_COMPUTEWATERDEMAND","Class_UrbanLandUseGW.f90","0x14054f0e0"
"CLASS_APPGW_mp_GETTILEDRAINFLOWSTOSTREAMS","0.0199794","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETTILEDRAINFLOWSTOSTREAMS","Class_AppGW.f90","0x140913e30"
"GetStdHandle","0.0198968","0","0","KERNELBASE.dll","GetStdHandle","[Unknown]","0x180066d90"
"H5P_get","0.0198958","0","0","Simulation2015_x64.exe","H5P_get","[Unknown]","0x1400d48f0"
"CLASS_FORTBINARYFILETYPE_mp_READARRAYDATA","0.0198338","0","0","Simulation2015_x64.exe","CLASS_FORTBINARYFILETYPE_mp_READARRAYDATA","Class_FortBinaryFileType.f90","0x1403f1500"
"for_alloc_allocatable","0.019736","0","0","Simulation2015_x64.exe","for_alloc_allocatable","[Unknown]","0x140015f10"
"ROOTZONE_V41_mp_REGIONALLUAREA_FORSINGLEREGION","0.0194581","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_REGIONALLUAREA_FORSINGLEREGION","RootZone_v41.f90","0x14055ff40"
"H5FL_reg_malloc","0.0193502","0","0","Simulation2015_x64.exe","H5FL_reg_malloc","[Unknown]","0x14012d430"
"func@0x14008a4e0","0.0190133","0","0","Simulation2015_x64.exe","func@0x14008a4e0","[Unknown]","0x14008a4e0"
"H5Sget_simple_extent_ndims","0.0189713","0","0","Simulation2015_x64.exe","H5Sget_simple_extent_ndims","[Unknown]","0x1400eaf40"
"CLASS_HDF5FILETYPE_mp_WRITEMATRIXDATA","0.0189079","0","0","Simulation2015_x64.exe","CLASS_HDF5FILETYPE_mp_WRITEMATRIXDATA","Class_HDF5FileType.f90","0x1403ec3a0"
"H5Dwrite","0.0183679","0","0","Simulation2015_x64.exe","H5Dwrite","[Unknown]","0x1400ff550"
"H5FL_fac_free","0.0173737","0","0","Simulation2015_x64.exe","H5FL_fac_free","[Unknown]","0x14012cf20"
"for_default_init","0.0161772","0","0","Simulation2015_x64.exe","for_default_init","[Unknown]","0x14002b5c0"
"func@0x1401d0370","0.0156426","0","0","Simulation2015_x64.exe","func@0x1401d0370","[Unknown]","0x1401d0370"
"CLASS_ELEMENTPUMPING_mp_ELEMPUMP_NEW","0.0155023","0","0","Simulation2015_x64.exe","CLASS_ELEMENTPUMPING_mp_ELEMPUMP_NEW","Class_ElementPumping.f90","0x1402e74e0"
"H5FL_reg_free","0.0150723","0","0","Simulation2015_x64.exe","H5FL_reg_free","[Unknown]","0x14012ca50"
"ROOTZONE_V41_mp_CHECKTSDATAPOINTERS","0.0150252","0","0","Simulation2015_x64.exe","ROOTZONE_V41_mp_CHECKTSDATAPOINTERS","RootZone_v41.f90","0x14051f200"
"CLASS_APPGRID_mp_ACCUMSOMENODEVALUESTOSUBREGIONS","0.0149986","0","0","Simulation2015_x64.exe","CLASS_APPGRID_mp_ACCUMSOMENODEVALUESTOSUBREGIONS","Class_AppGrid.f90","0x1408c01a0"
"CLASS_BUDGETINPUTFILE_mp_WRITEHEADER","0.0149942","0","0","Simulation2015_x64.exe","CLASS_BUDGETINPUTFILE_mp_WRITEHEADER","Class_BudgetInputFile.f90","0x140302560"
"CLASS_BASEAPPSTREAM_mp_WRITESTRMREACHFLOWSTOBUDRAWFILE","0.014976","0","0","Simulation2015_x64.exe","CLASS_BASEAPPSTREAM_mp_WRITESTRMREACHFLOWSTOBUDRAWFILE","Class_BaseAppStream.f90","0x140598160"
"CLASS_DIVERSION_mp_COMPILEDIVERSIONRANKS","0.0149742","0","0","Simulation2015_x64.exe","CLASS_DIVERSION_mp_COMPILEDIVERSIONRANKS","Class_Diversion.f90","0x1405bbcb0"
"H5O_alloc","0.0149433","0","0","Simulation2015_x64.exe","H5O_alloc","[Unknown]","0x1401ec050"
"H5VM_chunk_index","0.0149012","0","0","Simulation2015_x64.exe","H5VM_chunk_index","[Unknown]","0x1401b0250"
"func@0x1400f954f","0.0148757","0","0","Simulation2015_x64.exe","func@0x1400f954f","[Unknown]","0x1400f954f"
"for__characterize_LUB_buffer","0.0145493","0","0","Simulation2015_x64.exe","for__characterize_LUB_buffer","[Unknown]","0x14007bb30"
"func@0x1401c96d0","0.0144973","0","0","Simulation2015_x64.exe","func@0x1401c96d0","[Unknown]","0x1401c96d0"
"CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH","0.014492","0","0","Simulation2015_x64.exe","CLASS_PONDEDAGLANDUSEGW_mp_PONDEDAGLANDUSE_SOILMCONTENT_TO_DEPTH","Class_PondedAgLandUseGW.f90","0x140550c90"
"func@0x1400ee9fe","0.0144818","0","0","Simulation2015_x64.exe","func@0x1400ee9fe","[Unknown]","0x1400ee9fe"
"PACKAGE_SUPPLY_mp_SUPPLY","0.0144497","0","0","Simulation2015_x64.exe","PACKAGE_SUPPLY_mp_SUPPLY","Package_Supply.f90","0x140910600"
"func@0x1400f2820","0.014401","0","0","Simulation2015_x64.exe","func@0x1400f2820","[Unknown]","0x1400f2820"
"H5S_select_hyperslab","0.014371","0","0","Simulation2015_x64.exe","H5S_select_hyperslab","[Unknown]","0x1400f55f0"
"H5I_object_verify","0.0141419","0","0","Simulation2015_x64.exe","H5I_object_verify","[Unknown]","0x140129490"
"func@0x1400fdf20","0.0139993","0","0","Simulation2015_x64.exe","func@0x1400fdf20","[Unknown]","0x1400fdf20"
"PACKAGE_APPTILEDRAIN_mp_SIMULATE","0.0139731","0","0","Simulation2015_x64.exe","PACKAGE_APPTILEDRAIN_mp_SIMULATE","Package_AppTileDrain.f90","0x14090c1e0"
"H5FL_arr_free","0.0139425","0","0","Simulation2015_x64.exe","H5FL_arr_free","[Unknown]","0x14012ce40"
"func@0x14019d9a0","0.0139388","0","0","Simulation2015_x64.exe","func@0x14019d9a0","[Unknown]","0x14019d9a0"
"SUPPLYADJUSTMENT_mp_ADJUSTPUMPING","0.0130418","0","0","Simulation2015_x64.exe","SUPPLYADJUSTMENT_mp_ADJUSTPUMPING","SupplyAdjustment.f90","0x1408f1ad0"
"CLASS_APPBC_mp_ISBOUNDARYFLOWNODE","0.0100952","0","0","Simulation2015_x64.exe","CLASS_APPBC_mp_ISBOUNDARYFLOWNODE","Class_AppBC.f90","0x1408b5170"
"CLASS_APPGW_mp_GETLAYERPUMPFACTORS","0.0100748","0","0","Simulation2015_x64.exe","CLASS_APPGW_mp_GETLAYERPUMPFACTORS","Class_AppGW.f90","0x1403684f0"
"func@0x1400f53f0","0.0100282","0","0","Simulation2015_x64.exe","func@0x1400f53f0","[Unknown]","0x1400f53f0"
"func@0x14021ed00","0.0100142","0","0","Simulation2015_x64.exe","func@0x14021ed00","[Unknown]","0x14021ed00"
"GetStdHandle","0.0100103","0","0","KERNEL32.DLL","GetStdHandle","[Unknown]","0x18000ebb0"
"H5S_select_shape_same","0.0100099","0","0","Simulation2015_x64.exe","H5S_select_shape_same","[Unknown]","0x1400f86c0"
"CLASS_BASEHYDROGRAPH_mp_HYDOUTPUT_PRINTRESULTS","0.0100045","0","0","Simulation2015_x64.exe","CLASS_BASEHYDROGRAPH_mp_HYDOUTPUT_PRINTRESULTS","Class_BaseHydrograph.f90","0x1402fd2a0"
"CLASS_ASCIIFILETYPE_mp_MARKINITIALDATALINE","0.0100004","0","0","Simulation2015_x64.exe","CLASS_ASCIIFILETYPE_mp_MARKINITIALDATALINE","Class_AsciiFileType.f90","0x140942ec0"
"CLASS_FORTBINARYFILETYPE_mp_READSINGLEDATA","0.0099873","0","0","Simulation2015_x64.exe","CLASS_FORTBINARYFILETYPE_mp_READSINGLEDATA","Class_FortBinaryFileType.f90","0x1403f0f30"
"_libm_log10_l9","0.0099399","0","0","Simulation2015_x64.exe","_libm_log10_l9","[Unknown]","0x1400b55b0"
